time,lattitude,longtitude,connection_strength_data,provider,line_id,machine_cycle_phase,power_draw_kw,harmonic_spike_db
2024-04-01T10:20:00,34.711105,135.288675,61.343,FactoryGrid,L-05,4.18879,345.886,5.0
2024-04-01T10:20:30,34.70862,135.290682,58.331,SmartPlant Mobile,L-06,4.29351,350.263,11.18
2024-04-01T10:21:00,34.710116,135.291214,59.582,UQ Mobile,L-05,4.39823,338.944,16.756
2024-04-01T10:21:30,34.709221,135.291205,57.067,UQ Mobile,L-02,4.50295,341.133,21.18
2024-04-01T10:22:00,34.710678,135.288913,59.996,UQ Mobile,L-05,4.60767,343.22,24.021
2024-04-01T10:22:30,34.710792,135.291744,59.273,SmartPlant Mobile,L-01,4.71239,339.762,25.0
2024-04-01T10:23:00,34.709791,135.289059,58.757,UQ Mobile,L-02,4.81711,342.977,24.021
2024-04-01T10:23:30,34.708509,135.291846,60.943,UQ Mobile,L-02,4.92183,340.969,21.18
2024-04-01T10:24:00,34.710604,135.291781,62.483,FactoryGrid,L-05,5.02655,341.034,16.756
2024-04-01T10:24:30,34.708496,135.290835,65.412,SmartPlant Mobile,L-01,5.13127,344.07,11.18
2024-04-01T10:25:00,34.70997,135.291809,65.044,SmartPlant Mobile,L-06,5.23599,354.891,5.0
2024-04-01T10:25:30,34.708086,135.291411,67.239,FactoryGrid,L-01,5.34071,352.691,-1.18
2024-04-01T10:26:00,34.710887,135.288051,70.679,FactoryGrid,L-06,5.44543,358.667,-6.756
2024-04-01T10:26:30,34.708547,135.28917,72.121,SmartPlant Mobile,L-02,5.55015,365.075,-11.18
2024-04-01T10:27:00,34.709126,135.290928,70.955,UQ Mobile,L-02,5.65487,376.292,-14.021
2024-04-01T10:27:30,34.708784,135.288428,73.4,FactoryGrid,L-05,5.75959,375.902,-15.0
2024-04-01T10:28:00,34.709565,135.288828,71.409,FactoryGrid,L-02,5.86431,386.61,-14.021
2024-04-01T10:28:30,34.710494,135.291949,73.061,FactoryGrid,L-02,5.96903,397.959,-11.18
2024-04-01T10:29:00,34.708952,135.290365,72.235,UQ Mobile,L-01,6.07375,403.107,-6.756
2024-04-01T10:29:30,34.709278,135.291479,69.214,SmartPlant Mobile,L-01,6.17847,413.142,-1.18
2024-04-01T10:30:00,34.708498,135.288963,69.421,FactoryGrid,L-01,0.0,418.127,5.0
2024-04-01T10:30:30,34.709758,135.289893,67.437,UQ Mobile,L-01,0.10472,431.319,11.18
2024-04-01T10:31:00,34.709993,135.291101,66.682,SmartPlant Mobile,L-06,0.20944,438.971,16.756
2024-04-01T10:31:30,34.708704,135.290896,64.728,SmartPlant Mobile,L-01,0.31416,443.986,21.18
2024-04-01T10:32:00,34.708416,135.288914,66.031,SmartPlant Mobile,L-01,0.41888,451.46,24.021
2024-04-01T10:32:30,34.708641,135.289195,65.319,SmartPlant Mobile,L-06,0.5236,459.73,25.0
2024-04-01T10:33:00,34.710301,135.29009,62.742,UQ Mobile,L-02,0.62832,466.946,24.021
2024-04-01T10:33:30,34.708005,135.28981,63.208,SmartPlant Mobile,L-02,0.73304,470.246,21.18
2024-04-01T10:34:00,34.710165,135.28843,65.895,FactoryGrid,L-02,0.83776,478.278,16.756
2024-04-01T10:34:30,34.71057,135.291824,64.737,FactoryGrid,L-05,0.94248,482.277,11.18
2024-04-01T10:35:00,34.708648,135.291848,66.491,SmartPlant Mobile,L-01,1.0472,488.522,5.0
2024-04-01T10:35:30,34.711653,135.290166,67.548,SmartPlant Mobile,L-02,1.15192,496.595,-1.18
2024-04-01T10:36:00,34.708467,135.290637,68.607,SmartPlant Mobile,L-05,1.25664,492.433,-6.756
2024-04-01T10:36:30,34.7111,135.288629,68.243,FactoryGrid,L-06,1.36136,494.45,-11.18
2024-04-01T10:37:00,34.708439,135.290535,68.564,FactoryGrid,L-05,1.46608,499.097,-14.021
2024-04-01T10:37:30,34.708535,135.288863,67.129,SmartPlant Mobile,L-06,1.5708,496.757,-15.0
2024-04-01T10:38:00,34.710605,135.290511,66.167,SmartPlant Mobile,L-02,1.67552,502.062,-14.021
2024-04-01T10:38:30,34.711151,135.2898,63.757,SmartPlant Mobile,L-02,1.78024,493.322,-11.18
2024-04-01T10:39:00,34.711479,135.291258,62.993,FactoryGrid,L-02,1.88496,499.541,-6.756
2024-04-01T10:39:30,34.711265,135.288476,61.151,FactoryGrid,L-05,1.98968,489.029,-1.18
2024-04-01T10:40:00,34.709715,135.291213,59.471,UQ Mobile,L-01,2.0944,485.393,5.0
2024-04-01T10:40:30,34.709227,135.288382,58.616,UQ Mobile,L-06,2.19911,483.712,11.18
2024-04-01T10:41:00,34.709368,135.288309,55.163,FactoryGrid,L-02,2.30383,476.333,16.756
2024-04-01T10:41:30,34.710768,135.290415,55.432,FactoryGrid,L-02,2.40855,468.886,21.18
2024-04-01T10:42:00,34.710252,135.289582,53.83,UQ Mobile,L-02,2.51327,465.26,24.021
2024-04-01T10:42:30,34.708938,135.289787,54.52,FactoryGrid,L-02,2.61799,456.992,25.0
2024-04-01T10:43:00,34.711104,135.290418,54.432,SmartPlant Mobile,L-05,2.72271,449.839,24.021
2024-04-01T10:43:30,34.710212,135.288301,55.426,FactoryGrid,L-06,2.82743,446.545,21.18
2024-04-01T10:44:00,34.709156,135.288264,55.24,FactoryGrid,L-02,2.93215,439.535,16.756
2024-04-01T10:44:30,34.709651,135.290313,56.633,FactoryGrid,L-05,3.03687,428.841,11.18
2024-04-01T10:45:00,34.711338,135.288881,56.744,FactoryGrid,L-06,3.14159,422.159,5.0
2024-04-01T10:45:30,34.709975,135.2894,58.937,SmartPlant Mobile,L-02,3.24631,413.957,-1.18
2024-04-01T10:46:00,34.71037,135.288405,60.936,SmartPlant Mobile,L-02,3.35103,398.91,-6.756
2024-04-01T10:46:30,34.708177,135.290324,60.973,SmartPlant Mobile,L-05,3.45575,391.929,-11.18
2024-04-01T10:47:00,34.70947,135.291613,60.756,UQ Mobile,L-06,3.56047,382.56,-14.021
2024-04-01T10:47:30,34.710494,135.291674,60.366,FactoryGrid,L-05,3.66519,375.103,-15.0
2024-04-01T10:48:00,34.709103,135.290732,62.07,FactoryGrid,L-05,3.76991,370.082,-14.021
2024-04-01T10:48:30,34.710156,135.290054,61.768,FactoryGrid,L-05,3.87463,364.659,-11.18
2024-04-01T10:49:00,34.711155,135.288791,60.911,FactoryGrid,L-01,3.97935,362.411,-6.756
2024-04-01T10:49:30,34.711186,135.290348,61.456,UQ Mobile,L-06,4.08407,355.35,-1.18
2024-04-01T10:50:00,34.708374,135.289082,59.521,SmartPlant Mobile,L-06,4.18879,345.777,5.0
2024-04-01T10:50:30,34.709405,135.291707,58.099,UQ Mobile,L-06,4.29351,350.568,11.18
2024-04-01T10:51:00,34.709825,135.290204,58.581,SmartPlant Mobile,L-02,4.39823,339.395,16.756
2024-04-01T10:51:30,34.708022,135.29104,57.674,FactoryGrid,L-01,4.50295,337.389,21.18
2024-04-01T10:52:00,34.709328,135.288466,59.746,FactoryGrid,L-02,4.60767,344.923,24.021
2024-04-01T10:52:30,34.711233,135.291451,59.09,SmartPlant Mobile,L-05,4.71239,344.991,25.0
2024-04-01T10:53:00,34.711723,135.288533,60.94,UQ Mobile,L-02,4.81711,342.944,24.021
2024-04-01T10:53:30,34.711516,135.288229,62.253,FactoryGrid,L-01,4.92183,342.856,21.18
2024-04-01T10:54:00,34.710541,135.290371,63.809,UQ Mobile,L-01,5.02655,345.401,16.756
2024-04-01T10:54:30,34.710507,135.290644,63.682,FactoryGrid,L-06,5.13127,346.658,11.18
2024-04-01T10:55:00,34.708487,135.290942,65.334,FactoryGrid,L-06,5.23599,346.495,5.0
2024-04-01T10:55:30,34.709522,135.288732,68.847,FactoryGrid,L-06,5.34071,357.761,-1.18
2024-04-01T10:56:00,34.708356,135.289164,68.198,UQ Mobile,L-01,5.44543,359.94,-6.756
2024-04-01T10:56:30,34.71193,135.288476,70.051,SmartPlant Mobile,L-02,5.55015,364.997,-11.18
2024-04-01T10:57:00,34.708269,135.291046,71.3,UQ Mobile,L-05,5.65487,371.161,-14.021
2024-04-01T10:57:30,34.709657,135.291146,72.978,SmartPlant Mobile,L-01,5.75959,384.052,-15.0
2024-04-01T10:58:00,34.708435,135.291664,72.781,FactoryGrid,L-06,5.86431,390.652,-14.021
2024-04-01T10:58:30,34.711395,135.289009,71.755,UQ Mobile,L-01,5.96903,398.652,-11.18
2024-04-01T10:59:00,34.709742,135.290971,72.281,UQ Mobile,L-06,6.07375,403.698,-6.756
2024-04-01T10:59:30,34.710637,135.290615,69.089,SmartPlant Mobile,L-02,6.17847,407.032,-1.18
2024-04-01T11:00:00,34.710208,135.28915,69.81,FactoryGrid,L-01,0.0,418.159,5.0
2024-04-01T11:00:30,34.709873,135.289259,67.513,SmartPlant Mobile,L-02,0.10472,428.899,11.18
2024-04-01T11:01:00,34.711438,135.290681,66.517,SmartPlant Mobile,L-06,0.20944,437.237,16.756
2024-04-01T11:01:30,34.708496,135.288613,66.206,SmartPlant Mobile,L-02,0.31416,446.178,21.18
2024-04-01T11:02:00,34.709513,135.291681,64.745,UQ Mobile,L-05,0.41888,452.436,24.021
2024-04-01T11:02:30,34.710353,135.290385,63.573,UQ Mobile,L-05,0.5236,460.236,25.0
2024-04-01T11:03:00,34.709361,135.288366,62.655,UQ Mobile,L-05,0.62832,468.362,24.021
2024-04-01T11:03:30,34.709149,135.290632,64.02,FactoryGrid,L-06,0.73304,472.604,21.18
2024-04-01T11:04:00,34.709823,135.288596,65.878,SmartPlant Mobile,L-05,0.83776,483.064,16.756
2024-04-01T11:04:30,34.711854,135.289323,64.478,UQ Mobile,L-05,0.94248,485.546,11.18
2024-04-01T11:05:00,34.710047,135.290742,64.623,UQ Mobile,L-01,1.0472,494.148,5.0
2024-04-01T11:05:30,34.711646,135.290075,65.748,UQ Mobile,L-02,1.15192,491.81,-1.18
2024-04-01T11:06:00,34.711703,135.290927,66.732,UQ Mobile,L-02,1.25664,495.897,-6.756
2024-04-01T11:06:30,34.709517,135.288825,68.259,FactoryGrid,L-02,1.36136,501.079,-11.18
2024-04-01T11:07:00,34.710866,135.288278,66.049,FactoryGrid,L-05,1.46608,496.391,-14.021
2024-04-01T11:07:30,34.709136,135.291168,66.988,FactoryGrid,L-01,1.5708,504.349,-15.0
2024-04-01T11:08:00,34.710504,135.290229,65.033,UQ Mobile,L-06,1.67552,502.722,-14.021
2024-04-01T11:08:30,34.70913,135.288703,65.524,UQ Mobile,L-06,1.78024,494.236,-11.18
2024-04-01T11:09:00,34.708893,135.288494,62.039,SmartPlant Mobile,L-01,1.88496,496.923,-6.756
2024-04-01T11:09:30,34.709581,135.290696,61.563,FactoryGrid,L-05,1.98968,488.296,-1.18
2024-04-01T11:10:00,34.708301,135.290298,59.795,FactoryGrid,L-06,2.0944,487.218,5.0
2024-04-01T11:10:30,34.709006,135.291227,57.798,FactoryGrid,L-01,2.19911,488.841,11.18
2024-04-01T11:11:00,34.709276,135.29143,56.026,UQ Mobile,L-06,2.30383,478.008,16.756
2024-04-01T11:11:30,34.710389,135.291115,54.637,SmartPlant Mobile,L-06,2.40855,469.927,21.18
2024-04-01T11:12:00,34.70927,135.289683,54.01,SmartPlant Mobile,L-06,2.51327,468.671,24.021
2024-04-01T11:12:30,34.709349,135.290477,54.808,FactoryGrid,L-06,2.61799,464.547,25.0
2024-04-01T11:13:00,34.711307,135.29016,54.096,FactoryGrid,L-05,2.72271,449.983,24.021
2024-04-01T11:13:30,34.70974,135.289402,52.846,FactoryGrid,L-01,2.82743,447.476,21.18
2024-04-01T11:14:00,34.711412,135.288836,53.834,FactoryGrid,L-05,2.93215,441.601,16.756
2024-04-01T11:14:30,34.708263,135.291938,56.481,SmartPlant Mobile,L-01,3.03687,427.642,11.18
2024-04-01T11:15:00,34.710679,135.289896,57.552,FactoryGrid,L-01,3.14159,423.829,5.0
2024-04-01T11:15:30,34.711605,135.289564,56.902,FactoryGrid,L-06,3.24631,413.282,-1.18
2024-04-01T11:16:00,34.710242,135.289591,58.613,UQ Mobile,L-05,3.35103,407.963,-6.756
2024-04-01T11:16:30,34.710717,135.291852,61.294,FactoryGrid,L-05,3.45575,398.355,-11.18
2024-04-01T11:17:00,34.708075,135.29178,61.99,FactoryGrid,L-01,3.56047,387.702,-14.021
2024-04-01T11:17:30,34.709279,135.291048,60.771,UQ Mobile,L-05,3.66519,376.759,-15.0
2024-04-01T11:18:00,34.711314,135.291701,60.878,UQ Mobile,L-05,3.76991,370.296,-14.021
2024-04-01T11:18:30,34.710557,135.288911,62.08,UQ Mobile,L-01,3.87463,362.502,-11.18
2024-04-01T11:19:00,34.709759,135.291161,61.494,SmartPlant Mobile,L-02,3.97935,357.563,-6.756
2024-04-01T11:19:30,34.711091,135.291664,60.755,FactoryGrid,L-06,4.08407,358.384,-1.18
2024-04-01T11:20:00,34.710306,135.288687,60.38,SmartPlant Mobile,L-05,4.18879,354.564,5.0
2024-04-01T11:20:30,34.710054,135.288274,59.434,FactoryGrid,L-06,4.29351,343.388,11.18
2024-04-01T11:21:00,34.708552,135.291066,58.708,FactoryGrid,L-01,4.39823,339.296,16.756
2024-04-01T11:21:30,34.711341,135.29127,59.409,SmartPlant Mobile,L-01,4.50295,339.336,21.18
2024-04-01T11:22:00,34.709761,135.291445,59.451,FactoryGrid,L-05,4.60767,338.835,24.021
2024-04-01T11:22:30,34.710667,135.288442,57.931,SmartPlant Mobile,L-01,4.71239,339.692,25.0
2024-04-01T11:23:00,34.711522,135.288478,58.879,UQ Mobile,L-01,4.81711,341.348,24.021
2024-04-01T11:23:30,34.711791,135.289559,59.59,UQ Mobile,L-05,4.92183,342.01,21.18
2024-04-01T11:24:00,34.711124,135.289249,63.895,SmartPlant Mobile,L-06,5.02655,344.481,16.756
2024-04-01T11:24:30,34.709433,135.291792,65.6,UQ Mobile,L-01,5.13127,345.768,11.18
2024-04-01T11:25:00,34.71179,135.290026,65.279,SmartPlant Mobile,L-01,5.23599,350.498,5.0
2024-04-01T11:25:30,34.711728,135.288436,68.915,FactoryGrid,L-06,5.34071,359.239,-1.18
2024-04-01T11:26:00,34.709506,135.288625,68.413,UQ Mobile,L-06,5.44543,365.364,-6.756
2024-04-01T11:26:30,34.711687,135.290442,71.513,UQ Mobile,L-01,5.55015,369.959,-11.18
2024-04-01T11:27:00,34.709158,135.288713,72.651,UQ Mobile,L-01,5.65487,372.251,-14.021
2024-04-01T11:27:30,34.710804,135.289611,72.768,FactoryGrid,L-02,5.75959,378.692,-15.0
2024-04-01T11:28:00,34.71155,135.289288,72.055,UQ Mobile,L-01,5.86431,384.601,-14.021
2024-04-01T11:28:30,34.709308,135.289623,72.341,UQ Mobile,L-06,5.96903,394.628,-11.18
2024-04-01T11:29:00,34.710492,135.288259,71.91,UQ Mobile,L-06,6.07375,402.126,-6.756
2024-04-01T11:29:30,34.709756,135.291188,69.768,UQ Mobile,L-05,6.17847,409.727,-1.18
2024-04-01T11:30:00,34.711041,135.290967,68.638,FactoryGrid,L-01,6.28319,419.783,5.0
2024-04-01T11:30:30,34.709512,135.288997,68.807,SmartPlant Mobile,L-05,0.10472,431.467,11.18
2024-04-01T11:31:00,34.709979,135.29033,65.989,FactoryGrid,L-05,0.20944,433.994,16.756
2024-04-01T11:31:30,34.711437,135.290113,66.662,SmartPlant Mobile,L-06,0.31416,440.898,21.18
2024-04-01T11:32:00,34.710827,135.289041,66.071,UQ Mobile,L-05,0.41888,449.953,24.021
2024-04-01T11:32:30,34.708515,135.288446,63.546,FactoryGrid,L-06,0.5236,455.989,25.0
2024-04-01T11:33:00,34.709431,135.288606,64.744,UQ Mobile,L-05,0.62832,463.089,24.021
2024-04-01T11:33:30,34.710456,135.291796,63.798,FactoryGrid,L-06,0.73304,473.924,21.18
2024-04-01T11:34:00,34.709974,135.288571,64.307,FactoryGrid,L-05,0.83776,476.71,16.756
2024-04-01T11:34:30,34.709676,135.290199,65.507,UQ Mobile,L-02,0.94248,487.936,11.18
2024-04-01T11:35:00,34.710149,135.291955,65.809,SmartPlant Mobile,L-05,1.0472,486.327,5.0
2024-04-01T11:35:30,34.710745,135.288618,67.062,UQ Mobile,L-02,1.15192,495.691,-1.18
2024-04-01T11:36:00,34.71175,135.288957,67.854,SmartPlant Mobile,L-02,1.25664,493.923,-6.756
2024-04-01T11:36:30,34.70947,135.291775,66.004,UQ Mobile,L-01,1.36136,502.469,-11.18
2024-04-01T11:37:00,34.710412,135.291361,68.332,SmartPlant Mobile,L-05,1.46608,494.629,-14.021
2024-04-01T11:37:30,34.709637,135.291953,67.173,UQ Mobile,L-01,1.5708,496.286,-15.0
2024-04-01T11:38:00,34.708241,135.288171,66.237,SmartPlant Mobile,L-05,1.67552,499.362,-14.021
2024-04-01T11:38:30,34.708846,135.289671,65.215,FactoryGrid,L-05,1.78024,493.392,-11.18
2024-04-01T11:39:00,34.709051,135.291364,63.346,SmartPlant Mobile,L-06,1.88496,491.454,-6.756
2024-04-01T11:39:30,34.708535,135.28874,61.75,UQ Mobile,L-02,1.98968,497.783,-1.18
2024-04-01T11:40:00,34.711461,135.290006,60.952,SmartPlant Mobile,L-06,2.0944,487.686,5.0
2024-04-01T11:40:30,34.709391,135.291199,58.886,UQ Mobile,L-01,2.19911,485.871,11.18
2024-04-01T11:41:00,34.710328,135.288891,55.285,SmartPlant Mobile,L-02,2.30383,479.875,16.756
2024-04-01T11:41:30,34.711946,135.291911,54.59,UQ Mobile,L-01,2.40855,469.661,21.18
2024-04-01T11:42:00,34.711766,135.291405,54.805,SmartPlant Mobile,L-01,2.51327,470.682,24.021
2024-04-01T11:42:30,34.711383,135.289705,54.358,SmartPlant Mobile,L-06,2.61799,463.41,25.0
2024-04-01T11:43:00,34.710576,135.288106,54.811,FactoryGrid,L-02,2.72271,449.316,24.021
2024-04-01T11:43:30,34.708934,135.288194,52.95,FactoryGrid,L-02,2.82743,448.586,21.18
2024-04-01T11:44:00,34.708372,135.289326,55.563,SmartPlant Mobile,L-01,2.93215,436.203,16.756
2024-04-01T11:44:30,34.710315,135.288289,54.782,FactoryGrid,L-06,3.03687,430.384,11.18
2024-04-01T11:45:00,34.711848,135.289027,55.793,UQ Mobile,L-06,3.14159,421.919,5.0
2024-04-01T11:45:30,34.708105,135.291676,57.08,FactoryGrid,L-01,3.24631,410.476,-1.18
2024-04-01T11:46:00,34.709061,135.28832,60.658,UQ Mobile,L-06,3.35103,401.896,-6.756
2024-04-01T11:46:30,34.711602,135.288388,59.064,UQ Mobile,L-06,3.45575,398.523,-11.18
2024-04-01T11:47:00,34.71016,135.289375,61.934,UQ Mobile,L-01,3.56047,385.51,-14.021
2024-04-01T11:47:30,34.710379,135.290118,61.125,UQ Mobile,L-02,3.66519,384.967,-15.0
2024-04-01T11:48:00,34.708945,135.288618,62.0,UQ Mobile,L-05,3.76991,370.947,-14.021
2024-04-01T11:48:30,34.7101,135.288754,61.156,FactoryGrid,L-02,3.87463,370.156,-11.18
2024-04-01T11:49:00,34.709069,135.290514,61.64,FactoryGrid,L-05,3.97935,359.326,-6.756
2024-04-01T11:49:30,34.708084,135.291672,60.545,UQ Mobile,L-01,4.08407,352.382,-1.18
2024-04-01T11:50:00,34.709204,135.28987,61.166,SmartPlant Mobile,L-05,4.18879,351.556,5.0
2024-04-01T11:50:30,34.710942,135.290522,58.734,UQ Mobile,L-06,4.29351,342.885,11.18
2024-04-01T11:51:00,34.709988,135.288919,57.315,UQ Mobile,L-06,4.39823,345.169,16.756
2024-04-01T11:51:30,34.70885,135.290623,58.86,UQ Mobile,L-02,4.50295,337.849,21.18
2024-04-01T11:52:00,34.7094,135.29014,59.843,FactoryGrid,L-01,4.60767,335.581,24.021
2024-04-01T11:52:30,34.71035,135.288835,58.568,FactoryGrid,L-01,4.71239,340.439,25.0
2024-04-01T11:53:00,34.709611,135.289523,58.841,SmartPlant Mobile,L-01,4.81711,336.061,24.021
2024-04-01T11:53:30,34.711637,135.290976,62.329,SmartPlant Mobile,L-05,4.92183,340.222,21.18
2024-04-01T11:54:00,34.709458,135.289556,63.377,UQ Mobile,L-02,5.02655,340.536,16.756
2024-04-01T11:54:30,34.709761,135.288732,65.35,FactoryGrid,L-01,5.13127,342.742,11.18
2024-04-01T11:55:00,34.710504,135.289185,66.278,SmartPlant Mobile,L-05,5.23599,347.28,5.0
2024-04-01T11:55:30,34.709201,135.291825,66.651,SmartPlant Mobile,L-05,5.34071,353.235,-1.18
2024-04-01T11:56:00,34.708765,135.288125,69.099,UQ Mobile,L-05,5.44543,359.883,-6.756
2024-04-01T11:56:30,34.70944,135.289809,71.61,SmartPlant Mobile,L-02,5.55015,371.423,-11.18
2024-04-01T11:57:00,34.709281,135.291957,70.609,FactoryGrid,L-05,5.65487,377.778,-14.021
2024-04-01T11:57:30,34.71043,135.291842,72.22,UQ Mobile,L-02,5.75959,378.294,-15.0
2024-04-01T11:58:00,34.710991,135.291641,73.029,SmartPlant Mobile,L-05,5.86431,389.983,-14.021
2024-04-01T11:58:30,34.710988,135.290394,71.625,SmartPlant Mobile,L-05,5.96903,396.609,-11.18
2024-04-01T11:59:00,34.71169,135.291094,72.558,FactoryGrid,L-06,6.07375,406.844,-6.756
2024-04-01T11:59:30,34.710245,135.291354,71.116,UQ Mobile,L-06,6.17847,409.828,-1.18
2024-04-01T12:00:00,34.708313,135.291078,69.391,FactoryGrid,L-01,0.0,418.391,5.0
2024-04-01T12:00:30,34.708782,135.291784,66.824,FactoryGrid,L-01,0.10472,427.247,11.18
2024-04-01T12:01:00,34.708995,135.289536,67.086,UQ Mobile,L-01,0.20944,431.698,16.756
2024-04-01T12:01:30,34.709212,135.291101,64.942,FactoryGrid,L-02,0.31416,441.614,21.18
2024-04-01T12:02:00,34.711984,135.289128,63.526,UQ Mobile,L-05,0.41888,452.913,24.021
2024-04-01T12:02:30,34.708311,135.291915,64.871,UQ Mobile,L-02,0.5236,462.782,25.0
2024-04-01T12:03:00,34.709997,135.290452,63.002,UQ Mobile,L-01,0.62832,470.436,24.021
2024-04-01T12:03:30,34.709928,135.289767,65.477,FactoryGrid,L-01,0.73304,470.608,21.18
2024-04-01T12:04:00,34.710191,135.288917,63.433,UQ Mobile,L-01,0.83776,481.053,16.756
2024-04-01T12:04:30,34.709248,135.290651,64.54,UQ Mobile,L-05,0.94248,483.441,11.18
2024-04-01T12:05:00,34.711915,135.291619,66.83,SmartPlant Mobile,L-01,1.0472,491.448,5.0
2024-04-01T12:05:30,34.70815,135.289797,65.355,FactoryGrid,L-01,1.15192,490.0,-1.18
2024-04-01T12:06:00,34.711979,135.290232,66.948,SmartPlant Mobile,L-05,1.25664,500.225,-6.756
2024-04-01T12:06:30,34.710262,135.28824,66.968,UQ Mobile,L-01,1.36136,498.949,-11.18
2024-04-01T12:07:00,34.711609,135.288255,67.288,SmartPlant Mobile,L-01,1.46608,496.075,-14.021
2024-04-01T12:07:30,34.709755,135.290173,66.215,SmartPlant Mobile,L-06,1.5708,503.578,-15.0
2024-04-01T12:08:00,34.708698,135.288202,65.232,UQ Mobile,L-05,1.67552,496.431,-14.021
2024-04-01T12:08:30,34.709211,135.289288,64.925,UQ Mobile,L-02,1.78024,501.339,-11.18
2024-04-01T12:09:00,34.711973,135.289698,62.227,UQ Mobile,L-05,1.88496,500.967,-6.756
2024-04-01T12:09:30,34.710778,135.290817,63.204,UQ Mobile,L-06,1.98968,490.171,-1.18
2024-04-01T12:10:00,34.708543,135.291923,60.08,FactoryGrid,L-05,2.0944,493.451,5.0
2024-04-01T12:10:30,34.708393,135.288306,57.21,UQ Mobile,L-05,2.19911,479.962,11.18
2024-04-01T12:11:00,34.710172,135.289493,55.161,UQ Mobile,L-01,2.30383,475.002,16.756
2024-04-01T12:11:30,34.708905,135.288881,54.213,FactoryGrid,L-01,2.40855,477.547,21.18
2024-04-01T12:12:00,34.711773,135.291554,52.943,SmartPlant Mobile,L-01,2.51327,463.445,24.021
2024-04-01T12:12:30,34.708792,135.289464,54.047,FactoryGrid,L-06,2.61799,456.55,25.0
2024-04-01T12:13:00,34.711918,135.288533,53.969,UQ Mobile,L-05,2.72271,448.529,24.021
2024-04-01T12:13:30,34.711758,135.291656,55.499,FactoryGrid,L-01,2.82743,444.963,21.18
2024-04-01T12:14:00,34.711041,135.291066,54.134,SmartPlant Mobile,L-05,2.93215,434.483,16.756
2024-04-01T12:14:30,34.710544,135.288845,55.689,FactoryGrid,L-02,3.03687,432.98,11.18
2024-04-01T12:15:00,34.709588,135.289808,58.299,UQ Mobile,L-05,3.14159,421.242,5.0
2024-04-01T12:15:30,34.708006,135.290247,59.017,UQ Mobile,L-05,3.24631,408.051,-1.18
2024-04-01T12:16:00,34.71067,135.288715,60.964,SmartPlant Mobile,L-02,3.35103,401.415,-6.756
2024-04-01T12:16:30,34.708405,135.288121,59.144,UQ Mobile,L-05,3.45575,392.69,-11.18
2024-04-01T12:17:00,34.711215,135.29061,61.07,SmartPlant Mobile,L-05,3.56047,383.979,-14.021
2024-04-01T12:17:30,34.710705,135.28977,60.324,SmartPlant Mobile,L-01,3.66519,376.724,-15.0
2024-04-01T12:18:00,34.710938,135.288919,61.409,SmartPlant Mobile,L-02,3.76991,370.014,-14.021
2024-04-01T12:18:30,34.708477,135.291642,60.943,UQ Mobile,L-05,3.87463,371.048,-11.18
2024-04-01T12:19:00,34.709554,135.291974,62.407,SmartPlant Mobile,L-02,3.97935,356.178,-6.756
2024-04-01T12:19:30,34.709487,135.289366,59.312,UQ Mobile,L-06,4.08407,358.621,-1.18
2024-04-01T12:20:00,34.709219,135.290939,60.074,UQ Mobile,L-02,4.18879,354.489,5.0
2024-04-01T12:20:30,34.70925,135.290499,59.786,UQ Mobile,L-02,4.29351,342.0,11.18
2024-04-01T12:21:00,34.708948,135.291151,57.804,SmartPlant Mobile,L-02,4.39823,347.814,16.756
2024-04-01T12:21:30,34.71075,135.288694,58.839,SmartPlant Mobile,L-01,4.50295,342.903,21.18
2024-04-01T12:22:00,34.710097,135.291557,58.346,SmartPlant Mobile,L-05,4.60767,336.716,24.021
2024-04-01T12:22:30,34.710079,135.289124,60.386,FactoryGrid,L-01,4.71239,339.963,25.0
2024-04-01T12:23:00,34.710095,135.289063,60.277,FactoryGrid,L-06,4.81711,340.368,24.021
2024-04-01T12:23:30,34.708377,135.289798,59.669,SmartPlant Mobile,L-06,4.92183,345.37,21.18
2024-04-01T12:24:00,34.71,135.290436,61.881,FactoryGrid,L-02,5.02655,341.422,16.756
2024-04-01T12:24:30,34.709562,135.291401,63.387,FactoryGrid,L-06,5.13127,348.666,11.18
2024-04-01T12:25:00,34.709229,135.289345,64.616,FactoryGrid,L-01,5.23599,352.483,5.0
2024-04-01T12:25:30,34.710481,135.289735,68.739,FactoryGrid,L-06,5.34071,355.885,-1.18
2024-04-01T12:26:00,34.711523,135.288858,70.729,SmartPlant Mobile,L-06,5.44543,364.854,-6.756
2024-04-01T12:26:30,34.71027,135.289288,71.766,UQ Mobile,L-05,5.55015,369.88,-11.18
2024-04-01T12:27:00,34.708196,135.290925,72.507,UQ Mobile,L-06,5.65487,368.287,-14.021
2024-04-01T12:27:30,34.711408,135.2892,71.961,FactoryGrid,L-06,5.75959,377.088,-15.0
2024-04-01T12:28:00,34.709409,135.291516,73.777,UQ Mobile,L-02,5.86431,388.88,-14.021
2024-04-01T12:28:30,34.708488,135.289836,71.334,FactoryGrid,L-01,5.96903,399.935,-11.18
2024-04-01T12:29:00,34.711346,135.290312,71.718,SmartPlant Mobile,L-05,6.07375,400.022,-6.756
2024-04-01T12:29:30,34.710526,135.289517,70.05,FactoryGrid,L-06,6.17847,410.905,-1.18
2024-04-01T12:30:00,34.708894,135.288243,67.928,FactoryGrid,L-06,0.0,424.255,5.0
