time,lattitude,longtitude,connection_strength_data,provider,segment_id,commuter_density_per_km,vehicle_flow_per_min,mass_transit_load_index
2024-03-04T22:34:00,35.696064,139.796882,59.331,LoopNet Wireless,C13,119.64,58.982,0.319
2024-03-04T22:36:00,35.696336,139.797409,59.421,LoopNet Wireless,D22,117.805,55.35,0.287
2024-03-04T22:38:00,35.693891,139.795613,59.513,MetroLink Mobile,E31,119.102,57.865,0.348
2024-03-04T22:40:00,35.694535,139.797215,59.241,UQ Mobile,A01,119.063,60.047,0.301
2024-03-04T22:42:00,35.696694,139.795303,59.61,LoopNet Wireless,B07,116.861,55.975,0.331
2024-03-04T22:44:00,35.697503,139.794946,59.228,MetroLink Mobile,C13,118.075,59.406,0.282
2024-03-04T22:46:00,35.696554,139.796438,59.688,MetroLink Mobile,D22,115.317,55.649,0.332
2024-03-04T22:48:00,35.696088,139.795395,59.131,MetroLink Mobile,E31,123.268,57.04,0.286
2024-03-04T22:50:00,35.698001,139.796682,59.179,UQ Mobile,A01,124.989,56.466,0.309
2024-03-04T22:52:00,35.697691,139.794973,59.409,LoopNet Wireless,B07,117.884,57.136,0.302
2024-03-04T22:54:00,35.698186,139.792981,59.053,MetroLink Mobile,C13,121.546,57.802,0.257
2024-03-04T22:56:00,35.697285,139.794206,59.635,LoopNet Wireless,D22,120.539,53.402,0.348
2024-03-04T22:58:00,35.696185,139.794749,59.285,LoopNet Wireless,E31,122.927,57.518,0.326
2024-03-04T23:00:00,35.699515,139.792772,59.011,UQ Mobile,A01,124.484,55.817,0.256
2024-03-04T23:02:00,35.698588,139.794688,59.293,UQ Mobile,B07,123.124,52.605,0.28
2024-03-04T23:04:00,35.699599,139.792907,59.353,LoopNet Wireless,C13,121.573,53.442,0.288
2024-03-04T23:06:00,35.700758,139.794404,59.226,MetroLink Mobile,D22,123.39,54.505,0.285
2024-03-04T23:08:00,35.69918,139.79469,59.371,UQ Mobile,E31,119.572,56.07,0.299
2024-03-04T23:10:00,35.701298,139.791862,59.484,MetroLink Mobile,A01,120.032,52.747,0.299
2024-03-04T23:12:00,35.698318,139.791357,59.46,UQ Mobile,B07,121.554,51.188,0.292
2024-03-04T23:14:00,35.698284,139.794094,59.64,UQ Mobile,C13,119.818,53.25,0.341
2024-03-04T23:16:00,35.699579,139.793853,59.609,UQ Mobile,D22,123.708,50.86,0.348
2024-03-04T23:18:00,35.700468,139.793013,59.212,LoopNet Wireless,E31,122.529,55.792,0.286
2024-03-04T23:20:00,35.699505,139.789419,59.286,MetroLink Mobile,A01,123.486,52.265,0.279
2024-03-04T23:22:00,35.701861,139.790697,59.627,LoopNet Wireless,B07,122.833,51.336,0.348
2024-03-04T23:24:00,35.700548,139.79211,59.235,UQ Mobile,C13,125.494,53.383,0.298
2024-03-04T23:26:00,35.703621,139.788941,59.398,LoopNet Wireless,D22,122.524,54.569,0.32
2024-03-04T23:28:00,35.704121,139.790975,59.814,UQ Mobile,E31,116.81,53.1,0.353
2024-03-04T23:30:00,35.701645,139.789999,59.535,MetroLink Mobile,A01,123.46,50.393,0.322
2024-03-04T23:32:00,35.701502,139.791238,59.641,MetroLink Mobile,B07,120.402,54.221,0.356
2024-03-04T23:34:00,35.702361,139.788643,59.627,UQ Mobile,C13,117.919,53.81,0.324
2024-03-04T23:36:00,35.702126,139.788474,59.567,UQ Mobile,D22,121.405,48.406,0.29
2024-03-04T23:38:00,35.705193,139.790374,59.535,MetroLink Mobile,E31,120.688,50.849,0.299
2024-03-04T23:40:00,35.7055,139.789373,59.378,UQ Mobile,A01,125.59,48.82,0.289
2024-03-04T23:42:00,35.702504,139.787451,59.441,UQ Mobile,B07,123.059,50.135,0.292
2024-03-04T23:44:00,35.703236,139.787023,59.699,MetroLink Mobile,C13,125.167,51.207,0.388
2024-03-04T23:46:00,35.704052,139.787728,59.854,LoopNet Wireless,D22,122.997,48.152,0.375
2024-03-04T23:48:00,35.705502,139.786565,59.485,LoopNet Wireless,E31,123.374,53.12,0.336
2024-03-04T23:50:00,35.704652,139.785431,59.801,MetroLink Mobile,A01,125.531,49.07,0.396
2024-03-04T23:52:00,35.703663,139.788118,59.555,LoopNet Wireless,B07,124.741,50.318,0.339
2024-03-04T23:54:00,35.705463,139.787721,59.996,UQ Mobile,C13,117.718,51.7,0.393
2024-03-04T23:56:00,35.703341,139.784606,59.908,LoopNet Wireless,D22,122.796,50.751,0.413
2024-03-04T23:58:00,35.70617,139.786597,59.872,MetroLink Mobile,E31,121.919,46.827,0.355
2024-03-05T00:00:00,35.706842,139.785289,59.928,LoopNet Wireless,A01,122.925,49.89,0.41
2024-03-05T00:02:00,35.703939,139.784884,60.096,UQ Mobile,B07,118.402,48.556,0.394
2024-03-05T00:04:00,35.707462,139.785804,60.23,LoopNet Wireless,C13,118.99,45.884,0.406
2024-03-05T00:06:00,35.707429,139.784514,59.959,MetroLink Mobile,D22,117.965,50.403,0.373
2024-03-05T00:08:00,35.707469,139.784277,59.747,LoopNet Wireless,E31,125.474,51.349,0.405
2024-03-05T00:10:00,35.706235,139.78193,59.962,MetroLink Mobile,A01,125.207,45.885,0.401
2024-03-05T00:12:00,35.708219,139.782497,59.741,LoopNet Wireless,B07,127.127,47.956,0.386
2024-03-05T00:14:00,35.708657,139.784445,59.611,UQ Mobile,C13,125.785,49.292,0.354
2024-03-05T00:16:00,35.70739,139.782705,59.997,UQ Mobile,D22,123.848,46.319,0.401
2024-03-05T00:18:00,35.708107,139.783823,60.408,LoopNet Wireless,E31,119.086,45.843,0.451
2024-03-05T00:20:00,35.706576,139.782414,60.098,MetroLink Mobile,A01,119.012,49.503,0.41
2024-03-05T00:22:00,35.708424,139.783292,59.851,UQ Mobile,B07,124.852,48.343,0.395
2024-03-05T00:24:00,35.707482,139.779895,60.382,LoopNet Wireless,C13,118.539,46.086,0.442
2024-03-05T00:26:00,35.707518,139.782725,60.136,UQ Mobile,D22,126.373,44.265,0.44
2024-03-05T00:28:00,35.709134,139.779439,60.343,LoopNet Wireless,E31,124.73,44.448,0.477
2024-03-05T00:30:00,35.708301,139.78053,59.825,LoopNet Wireless,A01,126.288,47.435,0.393
2024-03-05T00:32:00,35.706474,139.781291,60.265,UQ Mobile,B07,122.202,44.36,0.432
2024-03-05T00:34:00,35.710186,139.781019,59.788,UQ Mobile,C13,126.647,48.745,0.401
2024-03-05T00:36:00,35.70755,139.778747,60.3,LoopNet Wireless,D22,120.234,48.817,0.466
2024-03-05T00:38:00,35.707002,139.777522,60.192,MetroLink Mobile,E31,120.431,49.329,0.445
2024-03-05T00:40:00,35.710391,139.780558,60.046,UQ Mobile,A01,125.385,48.692,0.452
2024-03-05T00:42:00,35.7088,139.779947,60.327,MetroLink Mobile,B07,123.806,44.424,0.464
2024-03-05T00:44:00,35.707989,139.779275,60.24,UQ Mobile,C13,122.571,46.844,0.454
2024-03-05T00:46:00,35.709696,139.776906,60.442,MetroLink Mobile,D22,120.643,47.03,0.487
2024-03-05T00:48:00,35.709297,139.777796,60.359,MetroLink Mobile,E31,124.948,47.393,0.513
2024-03-05T00:50:00,35.710129,139.777657,60.121,LoopNet Wireless,A01,128.014,48.53,0.496
2024-03-05T00:52:00,35.710318,139.776311,60.699,LoopNet Wireless,B07,120.689,44.513,0.527
2024-03-05T00:54:00,35.709052,139.775248,60.403,LoopNet Wireless,C13,122.683,47.381,0.502
2024-03-05T00:56:00,35.709678,139.774145,60.3,UQ Mobile,D22,121.502,48.301,0.473
2024-03-05T00:58:00,35.707876,139.774091,60.611,MetroLink Mobile,E31,120.711,46.388,0.524
2024-03-05T01:00:00,35.711339,139.773108,60.166,UQ Mobile,A01,128.872,45.617,0.486
2024-03-05T01:02:00,35.707909,139.773276,60.641,MetroLink Mobile,B07,123.244,47.39,0.567
2024-03-05T01:04:00,35.709688,139.773388,60.391,LoopNet Wireless,C13,124.254,46.993,0.51
2024-03-05T01:06:00,35.70855,139.772236,60.408,MetroLink Mobile,D22,125.832,47.994,0.54
2024-03-05T01:08:00,35.710238,139.77151,60.874,LoopNet Wireless,E31,121.155,45.518,0.585
2024-03-05T01:10:00,35.709487,139.771997,60.55,MetroLink Mobile,A01,124.63,46.683,0.551
2024-03-05T01:12:00,35.710778,139.773075,60.611,UQ Mobile,B07,122.695,43.061,0.51
2024-03-05T01:14:00,35.70971,139.773163,60.558,UQ Mobile,C13,127.31,43.137,0.544
2024-03-05T01:16:00,35.711837,139.771487,60.753,UQ Mobile,D22,125.768,43.796,0.584
2024-03-05T01:18:00,35.70954,139.771217,60.845,UQ Mobile,E31,123.462,47.1,0.617
2024-03-05T01:20:00,35.711108,139.770206,60.762,LoopNet Wireless,A01,127.248,43.912,0.602
2024-03-05T01:22:00,35.709124,139.771205,60.671,LoopNet Wireless,B07,128.985,44.02,0.598
2024-03-05T01:24:00,35.708239,139.769564,60.868,MetroLink Mobile,C13,121.463,45.284,0.585
2024-03-05T01:26:00,35.709111,139.771766,60.462,LoopNet Wireless,D22,130.703,45.018,0.573
2024-03-05T01:28:00,35.710728,139.771015,60.916,LoopNet Wireless,E31,125.097,46.726,0.647
2024-03-05T01:30:00,35.708343,139.768475,60.505,LoopNet Wireless,A01,129.704,45.182,0.575
2024-03-05T01:32:00,35.709808,139.769496,60.514,MetroLink Mobile,B07,131.47,47.278,0.616
2024-03-05T01:34:00,35.711517,139.76979,61.11,LoopNet Wireless,C13,123.289,43.453,0.645
2024-03-05T01:36:00,35.709875,139.766627,60.741,MetroLink Mobile,D22,123.993,46.195,0.587
2024-03-05T01:38:00,35.710536,139.768344,60.959,LoopNet Wireless,E31,126.318,46.522,0.668
2024-03-05T01:40:00,35.710704,139.767304,60.492,MetroLink Mobile,A01,130.578,46.986,0.599
2024-03-05T01:42:00,35.709708,139.767183,60.672,MetroLink Mobile,B07,126.341,46.858,0.6
2024-03-05T01:44:00,35.71042,139.766273,60.809,MetroLink Mobile,C13,126.701,44.884,0.618
2024-03-05T01:46:00,35.710287,139.768315,60.918,UQ Mobile,D22,125.275,46.719,0.649
2024-03-05T01:48:00,35.710806,139.76644,60.699,UQ Mobile,E31,131.005,47.308,0.658
2024-03-05T01:50:00,35.711142,139.765996,60.902,MetroLink Mobile,A01,132.62,43.499,0.687
2024-03-05T01:52:00,35.708202,139.764932,61.236,LoopNet Wireless,B07,124.446,46.925,0.723
2024-03-05T01:54:00,35.71145,139.763146,60.999,MetroLink Mobile,C13,133.071,43.116,0.712
2024-03-05T01:56:00,35.710679,139.762743,60.899,MetroLink Mobile,D22,126.953,44.35,0.638
2024-03-05T01:58:00,35.710527,139.764042,61.085,MetroLink Mobile,E31,125.217,46.772,0.691
2024-03-05T02:00:00,35.708591,139.764455,60.81,MetroLink Mobile,A01,130.95,48.374,0.696
2024-03-05T02:02:00,35.709296,139.763936,61.246,UQ Mobile,B07,128.733,44.324,0.742
2024-03-05T02:04:00,35.70763,139.762074,61.144,MetroLink Mobile,C13,126.387,47.46,0.724
2024-03-05T02:06:00,35.707941,139.76088,61.008,UQ Mobile,D22,130.57,46.535,0.723
2024-03-05T02:08:00,35.70849,139.76148,61.284,MetroLink Mobile,E31,125.334,45.889,0.733
2024-03-05T02:10:00,35.708358,139.762654,61.025,LoopNet Wireless,A01,129.722,48.346,0.737
2024-03-05T02:12:00,35.708921,139.762159,60.784,UQ Mobile,B07,133.188,46.034,0.688
2024-03-05T02:14:00,35.708816,139.760969,61.23,MetroLink Mobile,C13,126.403,45.339,0.725
2024-03-05T02:16:00,35.710435,139.759583,61.099,UQ Mobile,D22,132.33,45.607,0.754
2024-03-05T02:18:00,35.710381,139.76108,61.082,MetroLink Mobile,E31,130.628,48.377,0.76
2024-03-05T02:20:00,35.709528,139.760174,61.352,LoopNet Wireless,A01,126.291,45.19,0.753
2024-03-05T02:22:00,35.706347,139.760829,61.168,LoopNet Wireless,B07,135.053,46.268,0.805
2024-03-05T02:24:00,35.707129,139.760607,61.344,UQ Mobile,C13,130.994,44.093,0.787
2024-03-05T02:26:00,35.70694,139.758209,61.035,LoopNet Wireless,D22,130.871,46.86,0.736
2024-03-05T02:28:00,35.707868,139.759462,61.175,MetroLink Mobile,E31,129.279,47.979,0.766
2024-03-05T02:30:00,35.70816,139.756658,60.738,LoopNet Wireless,A01,135.945,48.54,0.729
2024-03-05T02:32:00,35.708692,139.758895,60.86,MetroLink Mobile,B07,136.156,46.07,0.737
2024-03-05T02:34:00,35.708014,139.756077,60.908,UQ Mobile,C13,135.745,46.305,0.747
2024-03-05T02:36:00,35.707245,139.7586,61.371,MetroLink Mobile,D22,129.705,47.379,0.814
2024-03-05T02:38:00,35.706781,139.758666,61.099,LoopNet Wireless,E31,136.233,48.992,0.827
2024-03-05T02:40:00,35.70692,139.757306,61.134,UQ Mobile,A01,132.371,48.565,0.793
2024-03-05T02:42:00,35.705712,139.755313,61.008,MetroLink Mobile,B07,136.907,49.234,0.813
2024-03-05T02:44:00,35.707489,139.754201,61.179,MetroLink Mobile,C13,133.667,45.129,0.783
2024-03-05T02:46:00,35.705018,139.757385,61.279,MetroLink Mobile,D22,136.45,47.667,0.861
2024-03-05T02:48:00,35.707086,139.755867,61.38,UQ Mobile,E31,131.898,46.712,0.831
2024-03-05T02:50:00,35.70687,139.754969,61.337,LoopNet Wireless,A01,134.36,49.069,0.869
2024-03-05T02:52:00,35.707508,139.755478,61.348,LoopNet Wireless,B07,134.755,46.748,0.852
2024-03-05T02:54:00,35.705633,139.752861,61.285,LoopNet Wireless,C13,132.522,50.103,0.847
2024-03-05T02:56:00,35.706608,139.754164,61.24,MetroLink Mobile,D22,137.598,47.502,0.861
2024-03-05T02:58:00,35.705035,139.755612,61.4,UQ Mobile,E31,129.161,48.739,0.829
2024-03-05T03:00:00,35.703219,139.752777,61.369,UQ Mobile,A01,132.413,47.376,0.84
2024-03-05T03:02:00,35.705972,139.751199,61.203,MetroLink Mobile,B07,132.63,48.241,0.809
2024-03-05T03:04:00,35.705978,139.752212,61.457,UQ Mobile,C13,131.397,47.789,0.856
2024-03-05T03:06:00,35.702486,139.750571,61.074,LoopNet Wireless,D22,135.112,52.255,0.842
2024-03-05T03:08:00,35.702239,139.751587,60.924,UQ Mobile,E31,139.191,50.974,0.833
2024-03-05T03:10:00,35.703959,139.751852,61.28,MetroLink Mobile,A01,132.843,50.767,0.856
2024-03-05T03:12:00,35.704166,139.749652,61.583,MetroLink Mobile,B07,130.593,49.288,0.894
2024-03-05T03:14:00,35.705055,139.752389,61.581,LoopNet Wireless,C13,132.286,49.035,0.908
2024-03-05T03:16:00,35.702633,139.7497,61.295,LoopNet Wireless,D22,133.064,51.968,0.874
2024-03-05T03:18:00,35.704512,139.7499,61.206,MetroLink Mobile,E31,132.0,53.079,0.852
2024-03-05T03:20:00,35.702318,139.751529,61.398,MetroLink Mobile,A01,133.405,49.766,0.881
2024-03-05T03:22:00,35.702641,139.750045,60.926,MetroLink Mobile,B07,136.002,53.284,0.824
2024-03-05T03:24:00,35.703252,139.749661,61.395,MetroLink Mobile,C13,132.651,49.244,0.868
2024-03-05T03:26:00,35.702984,139.748131,60.945,LoopNet Wireless,D22,138.714,50.802,0.832
2024-03-05T03:28:00,35.701483,139.74811,60.851,MetroLink Mobile,E31,140.628,53.572,0.855
2024-03-05T03:30:00,35.701346,139.748676,61.104,MetroLink Mobile,A01,136.546,52.29,0.864
2024-03-05T03:32:00,35.700555,139.747285,61.124,LoopNet Wireless,B07,139.254,51.695,0.89
2024-03-05T03:34:00,35.700742,139.749393,61.323,LoopNet Wireless,C13,133.374,51.918,0.884
2024-03-05T03:36:00,35.699666,139.748532,60.968,UQ Mobile,D22,138.908,54.867,0.88
2024-03-05T03:38:00,35.699986,139.747669,61.25,UQ Mobile,E31,132.704,54.674,0.886
2024-03-05T03:40:00,35.701522,139.747212,60.994,UQ Mobile,A01,139.758,50.218,0.848
2024-03-05T03:42:00,35.701606,139.748859,61.223,MetroLink Mobile,B07,136.357,55.879,0.928
2024-03-05T03:44:00,35.697623,139.746164,61.28,UQ Mobile,C13,136.844,55.255,0.941
2024-03-05T03:46:00,35.700373,139.747144,61.097,UQ Mobile,D22,138.696,53.111,0.892
2024-03-05T03:48:00,35.698332,139.747585,60.871,LoopNet Wireless,E31,140.679,52.99,0.854
2024-03-05T03:50:00,35.700179,139.747049,60.785,LoopNet Wireless,A01,141.655,54.548,0.858
2024-03-05T03:52:00,35.6975,139.744608,61.451,UQ Mobile,B07,134.466,52.878,0.936
2024-03-05T03:54:00,35.699796,139.744474,60.952,MetroLink Mobile,C13,135.052,57.076,0.859
2024-03-05T03:56:00,35.697602,139.746104,60.766,LoopNet Wireless,D22,141.907,54.802,0.859
2024-03-05T03:58:00,35.699504,139.744412,61.0,LoopNet Wireless,E31,134.046,57.918,0.87
2024-03-05T04:00:00,35.696455,139.743981,60.662,MetroLink Mobile,A01,143.747,56.7,0.87
2024-03-05T04:02:00,35.696843,139.744891,60.901,LoopNet Wireless,B07,140.086,55.523,0.881
2024-03-05T04:04:00,35.696571,139.74566,60.827,LoopNet Wireless,C13,140.669,58.399,0.898
2024-03-05T04:06:00,35.69784,139.744989,60.908,MetroLink Mobile,D22,142.567,58.942,0.942
2024-03-05T04:08:00,35.69651,139.742911,60.95,UQ Mobile,E31,142.608,54.223,0.906
2024-03-05T04:10:00,35.694044,139.745507,60.538,UQ Mobile,A01,143.989,58.433,0.859
2024-03-05T04:12:00,35.696458,139.744702,60.563,UQ Mobile,B07,143.487,58.737,0.863
2024-03-05T04:14:00,35.696854,139.745775,60.94,LoopNet Wireless,C13,144.852,55.882,0.942
2024-03-05T04:16:00,35.696194,139.745013,61.046,LoopNet Wireless,D22,141.3,54.644,0.921
2024-03-05T04:18:00,35.695204,139.744483,60.853,LoopNet Wireless,E31,137.738,57.562,0.866
2024-03-05T04:20:00,35.694791,139.743115,60.984,UQ Mobile,A01,143.849,55.777,0.942
2024-03-05T04:22:00,35.694856,139.744062,60.785,UQ Mobile,B07,145.936,57.544,0.931
2024-03-05T04:24:00,35.694097,139.742227,60.791,UQ Mobile,C13,144.26,55.304,0.893
2024-03-05T04:26:00,35.695025,139.742789,60.557,LoopNet Wireless,D22,141.908,61.404,0.872
2024-03-05T04:28:00,35.691682,139.74224,60.717,LoopNet Wireless,E31,140.381,57.032,0.853
2024-03-05T04:30:00,35.692422,139.743012,60.447,UQ Mobile,A01,141.773,61.904,0.848
2024-03-05T04:32:00,35.691812,139.744476,60.876,LoopNet Wireless,B07,140.214,57.068,0.892
2024-03-05T04:34:00,35.690864,139.744294,60.809,LoopNet Wireless,C13,138.927,58.366,0.875
2024-03-05T04:36:00,35.69192,139.743714,60.416,LoopNet Wireless,D22,145.556,59.307,0.853
2024-03-05T04:38:00,35.692739,139.741981,60.556,LoopNet Wireless,E31,146.376,59.33,0.896
2024-03-05T04:40:00,35.689278,139.743879,60.728,MetroLink Mobile,A01,138.204,59.489,0.859
2024-03-05T04:42:00,35.690039,139.74278,60.708,UQ Mobile,B07,142.85,59.694,0.902
2024-03-05T04:44:00,35.691217,139.743043,60.729,UQ Mobile,C13,139.735,57.937,0.859
2024-03-05T04:46:00,35.688862,139.743448,60.532,LoopNet Wireless,D22,138.63,62.289,0.842
2024-03-05T04:48:00,35.68968,139.740508,60.568,MetroLink Mobile,E31,140.195,62.619,0.87
2024-03-05T04:50:00,35.686925,139.741781,60.423,UQ Mobile,A01,141.496,60.848,0.829
2024-03-05T04:52:00,35.68961,139.74043,60.557,UQ Mobile,B07,141.348,62.964,0.882
2024-03-05T04:54:00,35.686515,139.74231,60.49,UQ Mobile,C13,140.75,59.508,0.825
2024-03-05T04:56:00,35.686719,139.742819,60.363,LoopNet Wireless,D22,142.978,63.533,0.856
2024-03-05T04:58:00,35.685969,139.740687,60.5,UQ Mobile,E31,146.324,60.633,0.895
2024-03-05T05:00:00,35.687134,139.74214,60.308,UQ Mobile,A01,145.166,60.86,0.837
2024-03-05T05:02:00,35.686126,139.738908,60.111,MetroLink Mobile,B07,144.545,63.537,0.808
2024-03-05T05:04:00,35.687413,139.742266,59.958,UQ Mobile,C13,147.272,63.836,0.801
2024-03-05T05:06:00,35.687653,139.741465,60.244,UQ Mobile,D22,148.49,63.902,0.885
2024-03-05T05:08:00,35.686894,139.741111,60.4,UQ Mobile,E31,144.422,60.971,0.854
2024-03-05T05:10:00,35.683634,139.738924,60.141,UQ Mobile,A01,145.083,63.311,0.819
2024-03-05T05:12:00,35.684586,139.741079,60.156,UQ Mobile,B07,148.511,64.132,0.865
2024-03-05T05:14:00,35.683312,139.739295,60.278,LoopNet Wireless,C13,141.551,63.179,0.817
2024-03-05T05:16:00,35.684039,139.738485,59.954,MetroLink Mobile,D22,148.907,67.025,0.848
2024-03-05T05:18:00,35.682879,139.739776,60.058,LoopNet Wireless,E31,146.212,63.698,0.814
2024-03-05T05:20:00,35.683444,139.739259,60.28,UQ Mobile,A01,142.917,65.09,0.85
2024-03-05T05:22:00,35.681084,139.740265,60.106,LoopNet Wireless,B07,145.219,67.801,0.857
2024-03-05T05:24:00,35.682537,139.738638,59.732,LoopNet Wireless,C13,149.908,64.47,0.777
2024-03-05T05:26:00,35.683966,139.739055,59.907,LoopNet Wireless,D22,146.758,65.303,0.797
2024-03-05T05:28:00,35.682567,139.739328,60.11,UQ Mobile,E31,147.051,63.581,0.834
2024-03-05T05:30:00,35.679982,139.740334,59.79,MetroLink Mobile,A01,149.569,68.897,0.832
2024-03-05T05:32:00,35.680063,139.741676,59.705,MetroLink Mobile,B07,151.231,64.768,0.786
2024-03-05T05:34:00,35.679331,139.74035,59.838,UQ Mobile,C13,145.472,67.609,0.79
2024-03-05T05:36:00,35.68201,139.740846,59.765,LoopNet Wireless,D22,149.445,64.773,0.783
2024-03-05T05:38:00,35.678157,139.740825,59.338,UQ Mobile,E31,150.477,68.803,0.727
2024-03-05T05:40:00,35.678206,139.739806,59.539,MetroLink Mobile,A01,151.043,66.773,0.763
2024-03-05T05:42:00,35.681021,139.739426,59.362,MetroLink Mobile,B07,153.254,67.857,0.752
2024-03-05T05:44:00,35.67762,139.741939,59.742,LoopNet Wireless,C13,150.121,64.492,0.782
2024-03-05T05:46:00,35.678141,139.739644,59.528,MetroLink Mobile,D22,153.474,65.806,0.775
2024-03-05T05:48:00,35.677198,139.741192,59.182,LoopNet Wireless,E31,151.894,68.881,0.703
2024-03-05T05:50:00,35.679428,139.740797,59.216,UQ Mobile,A01,154.035,68.775,0.732
2024-03-05T05:52:00,35.676248,139.741095,59.362,LoopNet Wireless,B07,151.583,65.614,0.712
2024-03-05T05:54:00,35.67682,139.739519,59.351,MetroLink Mobile,C13,150.829,66.567,0.712
2024-03-05T05:56:00,35.678121,139.739441,59.032,UQ Mobile,D22,154.394,70.974,0.712
2024-03-05T05:58:00,35.676715,139.739592,59.42,UQ Mobile,E31,145.638,67.375,0.685
2024-03-05T06:00:00,35.677568,139.741047,59.192,UQ Mobile,A01,154.256,68.291,0.723
2024-03-05T06:02:00,35.67712,139.740609,59.548,UQ Mobile,B07,146.879,69.606,0.752
2024-03-05T06:04:00,35.675083,139.741224,59.145,LoopNet Wireless,C13,152.47,69.415,0.705
2024-03-05T06:06:00,35.673545,139.742129,59.077,UQ Mobile,D22,152.461,69.651,0.69
2024-03-05T06:08:00,35.67533,139.740262,59.239,UQ Mobile,E31,146.323,68.819,0.661
2024-03-05T06:10:00,35.674578,139.741311,59.246,LoopNet Wireless,A01,146.456,72.117,0.697
2024-03-05T06:12:00,35.672356,139.739167,58.883,UQ Mobile,B07,155.675,70.624,0.684
2024-03-05T06:14:00,35.672965,139.740847,59.29,UQ Mobile,C13,148.761,70.466,0.715
2024-03-05T06:16:00,35.671811,139.739075,59.196,LoopNet Wireless,D22,149.7,71.201,0.708
2024-03-05T06:18:00,35.671425,139.742651,59.03,LoopNet Wireless,E31,151.602,68.38,0.657
2024-03-05T06:20:00,35.674075,139.741,59.138,LoopNet Wireless,A01,149.076,72.886,0.704
2024-03-05T06:22:00,35.671872,139.739692,58.917,LoopNet Wireless,B07,151.241,69.039,0.632
2024-03-05T06:24:00,35.673414,139.740636,58.868,MetroLink Mobile,C13,155.418,71.579,0.687
2024-03-05T06:26:00,35.671089,139.742291,58.985,UQ Mobile,D22,153.457,68.717,0.668
2024-03-05T06:28:00,35.670353,139.740231,58.861,LoopNet Wireless,E31,150.571,73.288,0.654
2024-03-05T06:30:00,35.670144,139.740586,58.963,UQ Mobile,A01,149.034,70.204,0.633
2024-03-05T06:32:00,35.669162,139.741418,58.693,MetroLink Mobile,B07,152.783,68.893,0.59
2024-03-05T06:34:00,35.66998,139.74124,58.648,UQ Mobile,C13,155.002,70.34,0.615
2024-03-05T06:36:00,35.668492,139.742821,58.359,LoopNet Wireless,D22,157.125,72.928,0.59
2024-03-05T06:38:00,35.668895,139.742489,58.922,LoopNet Wireless,E31,153.259,69.169,0.655
2024-03-05T06:40:00,35.666735,139.741716,58.658,UQ Mobile,A01,151.354,68.724,0.565
2024-03-05T06:42:00,35.666601,139.741837,58.946,UQ Mobile,B07,150.181,69.329,0.632
2024-03-05T06:44:00,35.6669,139.741681,58.542,MetroLink Mobile,C13,149.213,74.731,0.575
2024-03-05T06:46:00,35.668176,139.74169,58.222,LoopNet Wireless,D22,158.779,72.057,0.564
2024-03-05T06:48:00,35.665309,139.741567,58.627,UQ Mobile,E31,151.08,70.438,0.572
2024-03-05T06:50:00,35.667325,139.741106,58.616,MetroLink Mobile,A01,150.329,74.007,0.597
2024-03-05T06:52:00,35.665217,139.743403,58.439,MetroLink Mobile,B07,154.632,72.542,0.581
2024-03-05T06:54:00,35.665715,139.741747,58.181,MetroLink Mobile,C13,156.803,70.472,0.518
2024-03-05T06:56:00,35.664676,139.742538,58.556,LoopNet Wireless,D22,154.476,69.706,0.581
2024-03-05T06:58:00,35.667042,139.742976,58.279,UQ Mobile,E31,153.193,71.313,0.515
2024-03-05T07:00:00,35.66422,139.742729,58.232,LoopNet Wireless,A01,155.993,69.59,0.514
2024-03-05T07:02:00,35.663279,139.744367,58.062,MetroLink Mobile,B07,155.502,75.395,0.524
2024-03-05T07:04:00,35.664869,139.744232,58.17,LoopNet Wireless,C13,156.605,73.593,0.544
2024-03-05T07:06:00,35.664584,139.743919,58.132,LoopNet Wireless,D22,151.007,73.401,0.477
2024-03-05T07:08:00,35.66203,139.743184,58.159,LoopNet Wireless,E31,152.594,73.472,0.5
2024-03-05T07:10:00,35.662289,139.745766,58.354,UQ Mobile,A01,151.667,72.343,0.529
2024-03-05T07:12:00,35.665179,139.745273,57.92,UQ Mobile,B07,159.945,71.315,0.493
2024-03-05T07:14:00,35.664535,139.74702,58.073,UQ Mobile,C13,153.531,72.853,0.482
2024-03-05T07:16:00,35.661916,139.745004,57.707,UQ Mobile,D22,161.104,75.401,0.492
2024-03-05T07:18:00,35.66152,139.744145,58.042,LoopNet Wireless,E31,160.013,72.018,0.531
2024-03-05T07:20:00,35.661165,139.74616,57.898,UQ Mobile,A01,158.573,75.405,0.514
2024-03-05T07:22:00,35.66263,139.745269,58.018,LoopNet Wireless,B07,156.372,74.985,0.518
2024-03-05T07:24:00,35.659789,139.746433,58.069,LoopNet Wireless,C13,155.767,70.013,0.475
2024-03-05T07:26:00,35.6626,139.745803,57.644,UQ Mobile,D22,159.111,74.932,0.451
2024-03-05T07:28:00,35.660579,139.746675,57.847,UQ Mobile,E31,158.953,70.857,0.46
2024-03-05T07:30:00,35.66122,139.747106,57.718,LoopNet Wireless,A01,162.442,74.492,0.499
2024-03-05T07:32:00,35.661201,139.74748,57.887,LoopNet Wireless,B07,153.015,73.072,0.433
2024-03-05T07:34:00,35.661779,139.748674,57.85,LoopNet Wireless,C13,159.181,74.044,0.495
