time,lattitude,longtitude,connection_strength_data,provider,storm_cell_id,humidity_percent,rain_rate_mm_per_hr,microburst_flag
2024-07-17T21:05:00,25.09518,124.17787,43.349,Stratus Wireless,SC-11,89.5,10.27,false
2024-07-17T21:06:00,24.72041,124.01272,53.929,UQ Mobile,SC-12,94.71,8.657,false
2024-07-17T21:07:00,25.06242,124.02792,59.805,Typhoon Mobile,SC-21,58.34,4.922,false
2024-07-17T21:08:00,24.64749,124.19901,49.527,UQ Mobile,SC-34,78.06,16.611,false
2024-07-17T21:09:00,24.66528,123.96477,45.76,Stratus Wireless,SC-40,77.72,19.276,false
2024-07-17T21:10:00,24.78471,124.07637,34.325,UQ Mobile,SC-11,108.46,17.802,false
2024-07-17T21:11:00,25.03678,124.05112,21.786,Stratus Wireless,SC-12,96.04,24.488,true
2024-07-17T21:12:00,24.9808,123.6648,61.743,Typhoon Mobile,SC-21,85.69,0.0,false
2024-07-17T21:13:00,25.03984,124.08926,44.392,UQ Mobile,SC-34,89.52,20.18,false
2024-07-17T21:14:00,25.08691,123.66475,41.31,Typhoon Mobile,SC-40,90.62,24.023,false
2024-07-17T21:15:00,24.74169,123.85036,30.256,Stratus Wireless,SC-11,106.45,21.967,false
2024-07-17T21:16:00,24.98192,123.90993,43.267,Typhoon Mobile,SC-12,82.29,21.851,false
2024-07-17T21:17:00,24.84613,123.6117,27.595,Stratus Wireless,SC-21,99.58,15.604,true
2024-07-17T21:18:00,24.67359,124.1724,51.733,UQ Mobile,SC-34,89.01,10.873,false
2024-07-17T21:19:00,24.88105,123.71281,58.533,Typhoon Mobile,SC-40,66.71,4.817,false
2024-07-17T21:20:00,24.69302,123.83694,46.317,UQ Mobile,SC-11,80.29,7.541,false
2024-07-17T21:21:00,25.02525,123.65303,59.987,Typhoon Mobile,SC-12,61.86,3.427,false
2024-07-17T21:22:00,24.9923,123.78817,56.246,UQ Mobile,SC-21,68.42,7.823,false
2024-07-17T21:23:00,25.06402,124.15875,53.33,UQ Mobile,SC-34,87.17,10.263,false
2024-07-17T21:24:00,24.57649,124.06154,32.072,Typhoon Mobile,SC-40,98.68,11.475,true
2024-07-17T21:25:00,24.71901,123.901,40.952,Typhoon Mobile,SC-11,102.54,11.103,false
2024-07-17T21:26:00,25.05449,123.88059,52.766,UQ Mobile,SC-12,71.98,12.672,false
2024-07-17T21:27:00,24.82622,123.75378,48.969,UQ Mobile,SC-21,77.05,14.114,false
2024-07-17T21:28:00,24.67276,123.77722,53.291,UQ Mobile,SC-34,70.12,12.723,false
2024-07-17T21:29:00,24.72802,124.11253,57.289,UQ Mobile,SC-40,85.65,5.408,false
2024-07-17T21:30:00,24.61939,123.97157,36.238,UQ Mobile,SC-11,77.7,18.982,false
2024-07-17T21:31:00,24.91315,123.79369,51.611,UQ Mobile,SC-12,71.02,12.663,false
2024-07-17T21:32:00,25.09463,124.15573,47.157,UQ Mobile,SC-21,86.36,18.724,false
2024-07-17T21:33:00,25.07362,123.94447,43.565,Stratus Wireless,SC-34,90.49,20.997,false
2024-07-17T21:34:00,25.08451,123.73954,55.874,Typhoon Mobile,SC-40,70.23,9.425,false
2024-07-17T21:35:00,24.74798,124.14341,37.3,Stratus Wireless,SC-11,93.67,15.105,false
2024-07-17T21:36:00,24.91029,123.82111,58.098,Stratus Wireless,SC-12,68.75,4.093,false
2024-07-17T21:37:00,24.75756,123.63672,61.618,Stratus Wireless,SC-21,58.83,4.597,false
2024-07-17T21:38:00,24.65309,123.8439,58.674,Stratus Wireless,SC-34,68.71,5.831,false
2024-07-17T21:39:00,24.70298,123.87606,60.151,Stratus Wireless,SC-40,66.97,3.215,false
2024-07-17T21:40:00,24.73252,123.63352,32.534,UQ Mobile,SC-11,96.53,22.444,false
2024-07-17T21:41:00,24.70221,124.19616,63.481,UQ Mobile,SC-12,66.78,0.0,false
2024-07-17T21:42:00,24.91979,124.10005,58.084,Typhoon Mobile,SC-21,64.69,5.864,false
2024-07-17T21:43:00,25.00769,124.05092,60.933,Typhoon Mobile,SC-34,56.15,4.074,false
2024-07-17T21:44:00,25.02655,123.79916,49.165,Typhoon Mobile,SC-40,74.22,15.023,false
2024-07-17T21:45:00,24.96838,123.61662,36.035,Stratus Wireless,SC-11,107.47,16.919,false
2024-07-17T21:46:00,24.59098,124.12211,47.148,UQ Mobile,SC-12,96.54,16.02,false
2024-07-17T21:47:00,24.61522,123.71926,53.584,Stratus Wireless,SC-21,94.36,7.103,false
2024-07-17T21:48:00,24.5942,123.71621,58.801,Typhoon Mobile,SC-34,55.53,6.037,false
2024-07-17T21:49:00,25.05559,123.71331,58.038,Typhoon Mobile,SC-40,61.81,5.871,false
2024-07-17T21:50:00,24.592,123.91522,42.727,UQ Mobile,SC-11,81.74,9.05,false
2024-07-17T21:51:00,24.97656,124.00851,59.718,Typhoon Mobile,SC-12,66.85,2.521,false
2024-07-17T21:52:00,24.62979,123.90227,61.482,UQ Mobile,SC-21,64.01,2.035,false
2024-07-17T21:53:00,24.53347,123.74411,38.762,Stratus Wireless,SC-34,87.54,25.751,false
2024-07-17T21:54:00,24.79649,124.08213,61.385,Stratus Wireless,SC-40,55.39,5.232,false
2024-07-17T21:55:00,24.63648,124.11872,42.612,Stratus Wireless,SC-11,73.29,13.865,false
2024-07-17T21:56:00,24.92042,123.63937,56.972,Stratus Wireless,SC-12,58.93,9.195,false
2024-07-17T21:57:00,24.93874,123.88394,40.533,UQ Mobile,SC-21,89.88,25.647,false
2024-07-17T21:58:00,25.05465,123.62257,46.346,Stratus Wireless,SC-34,78.96,17.492,false
2024-07-17T21:59:00,24.75435,123.86911,42.942,Typhoon Mobile,SC-40,91.79,20.454,false
2024-07-17T22:00:00,24.98379,123.75763,38.724,Typhoon Mobile,SC-11,81.42,13.95,false
2024-07-17T22:01:00,25.04447,124.0066,50.097,Typhoon Mobile,SC-12,81.4,14.041,false
2024-07-17T22:02:00,24.91915,123.73699,52.209,UQ Mobile,SC-21,81.57,11.857,false
2024-07-17T22:03:00,24.99821,123.66824,48.87,Typhoon Mobile,SC-34,78.45,14.693,false
2024-07-17T22:04:00,24.89416,123.93142,25.225,Typhoon Mobile,SC-40,95.98,19.727,true
2024-07-17T22:05:00,24.77021,123.89077,48.32,Typhoon Mobile,SC-11,99.94,0.0,false
2024-07-17T22:06:00,25.08495,123.8245,60.651,UQ Mobile,SC-12,63.58,4.986,false
2024-07-17T22:07:00,24.90951,123.66631,60.244,UQ Mobile,SC-21,58.43,4.87,false
2024-07-17T22:08:00,24.97429,124.19547,64.222,Typhoon Mobile,SC-34,58.25,1.461,false
2024-07-17T22:09:00,24.99133,123.78633,60.455,UQ Mobile,SC-40,67.36,4.837,false
2024-07-17T22:10:00,24.74251,123.80491,39.631,Typhoon Mobile,SC-11,109.83,10.224,false
2024-07-17T22:11:00,25.04609,123.93875,60.019,Typhoon Mobile,SC-12,59.41,5.63,false
2024-07-17T22:12:00,24.91919,123.97491,53.843,UQ Mobile,SC-21,72.73,9.304,false
2024-07-17T22:13:00,24.5005,123.87843,59.566,Typhoon Mobile,SC-34,59.63,6.011,false
2024-07-17T22:14:00,24.91263,123.91394,58.098,Stratus Wireless,SC-40,91.59,3.889,false
2024-07-17T22:15:00,24.84262,124.12976,39.871,Stratus Wireless,SC-11,100.15,12.893,false
2024-07-17T22:16:00,24.73776,124.13956,61.599,Stratus Wireless,SC-12,55.7,4.708,false
2024-07-17T22:17:00,24.77175,123.91743,53.713,Stratus Wireless,SC-21,77.3,10.118,false
2024-07-17T22:18:00,24.86284,123.83893,46.153,UQ Mobile,SC-34,85.67,18.763,false
2024-07-17T22:19:00,24.88082,123.74511,58.833,Typhoon Mobile,SC-40,60.83,5.957,false
2024-07-17T22:20:00,24.63296,123.76303,32.944,UQ Mobile,SC-11,93.01,20.842,false
2024-07-17T22:21:00,24.68718,123.67948,48.14,Stratus Wireless,SC-12,78.65,16.824,false
2024-07-17T22:22:00,24.68548,123.87203,47.326,UQ Mobile,SC-21,88.84,16.683,false
2024-07-17T22:23:00,25.08104,123.70761,44.155,UQ Mobile,SC-34,98.2,19.537,false
2024-07-17T22:24:00,24.77552,123.66623,38.79,UQ Mobile,SC-40,71.39,27.833,false
2024-07-17T22:25:00,24.82229,124.01337,31.109,Typhoon Mobile,SC-11,71.81,28.393,false
2024-07-17T22:26:00,24.97787,123.61741,60.432,UQ Mobile,SC-12,68.18,4.799,false
2024-07-17T22:27:00,24.59257,123.9409,30.642,Typhoon Mobile,SC-21,90.53,16.242,true
2024-07-17T22:28:00,25.01084,123.87996,45.954,Stratus Wireless,SC-34,96.02,15.674,false
2024-07-17T22:29:00,24.9219,123.65474,31.258,Stratus Wireless,SC-40,97.32,12.967,true
2024-07-17T22:30:00,24.8021,124.1353,45.306,Typhoon Mobile,SC-11,96.71,6.394,false
2024-07-17T22:31:00,24.64642,124.06219,44.669,UQ Mobile,SC-12,99.03,18.6,false
2024-07-17T22:32:00,24.64583,123.68724,49.382,UQ Mobile,SC-21,80.94,13.134,false
2024-07-17T22:33:00,25.02104,123.82527,50.607,UQ Mobile,SC-34,86.34,13.959,false
2024-07-17T22:34:00,24.84531,123.84156,45.197,Stratus Wireless,SC-40,86.07,19.797,false
2024-07-17T22:35:00,24.96323,123.86654,35.847,Typhoon Mobile,SC-11,87.49,18.12,false
2024-07-17T22:36:00,25.01337,124.04041,44.524,UQ Mobile,SC-12,83.49,18.711,false
2024-07-17T22:37:00,25.06504,123.77039,51.05,UQ Mobile,SC-21,81.63,12.278,false
2024-07-17T22:38:00,24.74168,123.74647,57.979,Typhoon Mobile,SC-34,66.81,7.079,false
2024-07-17T22:39:00,25.03561,123.71205,60.61,Stratus Wireless,SC-40,67.11,2.128,false
2024-07-17T22:40:00,24.72072,123.80319,46.087,Stratus Wireless,SC-11,68.54,6.528,false
2024-07-17T22:41:00,24.96212,123.94635,63.371,Typhoon Mobile,SC-12,58.99,1.24,false
2024-07-17T22:42:00,24.92667,123.84836,57.802,UQ Mobile,SC-21,89.91,2.311,false
2024-07-17T22:43:00,24.85953,123.89147,57.521,Stratus Wireless,SC-34,93.65,3.001,false
2024-07-17T22:44:00,24.91128,123.69169,27.794,Typhoon Mobile,SC-40,89.47,17.442,true
2024-07-17T22:45:00,24.52038,123.73195,19.907,UQ Mobile,SC-11,87.75,15.955,true
2024-07-17T22:46:00,25.0043,124.14634,60.728,UQ Mobile,SC-12,55.56,5.049,false
2024-07-17T22:47:00,24.83593,123.74584,42.566,Typhoon Mobile,SC-21,84.93,24.165,false
2024-07-17T22:48:00,24.87135,124.09906,61.222,Stratus Wireless,SC-34,57.22,3.918,false
2024-07-17T22:49:00,24.79584,123.79921,27.898,Stratus Wireless,SC-40,85.33,17.263,true
2024-07-17T22:50:00,24.5367,124.01002,38.262,UQ Mobile,SC-11,100.88,13.442,false
2024-07-17T22:51:00,24.92714,124.06791,52.262,Stratus Wireless,SC-12,92.14,9.124,false
2024-07-17T22:52:00,24.74124,123.98412,47.706,UQ Mobile,SC-21,77.85,17.572,false
2024-07-17T22:53:00,25.02019,124.08569,53.599,Typhoon Mobile,SC-34,71.58,12.193,false
2024-07-17T22:54:00,24.79372,123.97791,47.562,Stratus Wireless,SC-40,96.74,16.086,false
2024-07-17T22:55:00,24.64218,123.97616,28.951,Stratus Wireless,SC-11,103.7,23.251,false
2024-07-17T22:56:00,24.95763,123.97306,39.289,UQ Mobile,SC-12,89.97,27.496,false
2024-07-17T22:57:00,24.62921,123.80759,48.471,UQ Mobile,SC-21,83.58,16.395,false
2024-07-17T22:58:00,24.52864,123.81866,40.597,Typhoon Mobile,SC-34,93.33,24.38,false
2024-07-17T22:59:00,24.63573,123.64435,59.936,UQ Mobile,SC-40,60.61,5.419,false
2024-07-17T23:00:00,24.78964,123.67083,40.61,UQ Mobile,SC-11,107.16,10.919,false
2024-07-17T23:01:00,24.66588,123.69739,57.923,Typhoon Mobile,SC-12,61.23,7.943,false
2024-07-17T23:02:00,24.85879,123.92724,60.744,Stratus Wireless,SC-21,60.56,4.474,false
2024-07-17T23:03:00,24.74696,124.17286,44.903,Stratus Wireless,SC-34,95.52,19.588,false
2024-07-17T23:04:00,24.79168,123.69612,50.608,Typhoon Mobile,SC-40,89.67,12.826,false
2024-07-17T23:05:00,24.55947,123.64242,34.698,Stratus Wireless,SC-11,109.71,16.936,false
2024-07-17T23:06:00,24.86945,123.6275,55.39,UQ Mobile,SC-12,70.7,8.35,false
2024-07-17T23:07:00,24.63868,123.95037,48.847,UQ Mobile,SC-21,84.5,13.781,false
2024-07-17T23:08:00,24.98363,123.80333,52.972,Typhoon Mobile,SC-34,79.11,10.948,false
2024-07-17T23:09:00,25.03919,123.99328,61.412,Stratus Wireless,SC-40,58.2,2.517,false
2024-07-17T23:10:00,24.85158,123.71389,47.246,UQ Mobile,SC-11,69.52,5.829,false
2024-07-17T23:11:00,24.89599,123.81895,48.777,Stratus Wireless,SC-12,99.43,13.721,false
2024-07-17T23:12:00,24.79183,123.9339,42.138,Typhoon Mobile,SC-21,84.17,23.553,false
2024-07-17T23:13:00,24.53097,123.77602,46.363,Stratus Wireless,SC-34,82.96,19.302,false
2024-07-17T23:14:00,24.60693,124.05643,48.48,Typhoon Mobile,SC-40,99.49,14.489,false
2024-07-17T23:15:00,24.71516,123.83155,36.48,Stratus Wireless,SC-11,79.9,19.85,false
2024-07-17T23:16:00,24.5733,123.70879,60.925,UQ Mobile,SC-12,61.03,4.485,false
2024-07-17T23:17:00,24.77115,123.70032,58.914,Stratus Wireless,SC-21,67.86,3.51,false
2024-07-17T23:18:00,24.67898,123.98384,47.325,UQ Mobile,SC-34,76.64,17.298,false
2024-07-17T23:19:00,24.87989,123.79688,58.683,Stratus Wireless,SC-40,62.26,5.027,false
2024-07-17T23:20:00,24.88387,124.14802,21.705,Typhoon Mobile,SC-11,99.22,10.393,true
2024-07-17T23:21:00,24.53794,124.11006,42.512,Stratus Wireless,SC-12,87.5,23.595,false
2024-07-17T23:22:00,24.82374,123.98026,58.633,Stratus Wireless,SC-21,74.55,5.387,false
2024-07-17T23:23:00,24.92009,123.65924,42.593,Stratus Wireless,SC-34,76.94,24.105,false
2024-07-17T23:24:00,24.75468,123.83189,62.072,Stratus Wireless,SC-40,60.72,3.8,false
2024-07-17T23:25:00,24.79529,123.91794,34.943,UQ Mobile,SC-11,103.42,17.656,false
2024-07-17T23:26:00,24.68277,123.98717,58.093,Stratus Wireless,SC-12,65.63,6.521,false
2024-07-17T23:27:00,24.58392,123.74975,49.995,Typhoon Mobile,SC-21,72.83,13.887,false
2024-07-17T23:28:00,24.74277,123.83508,61.472,UQ Mobile,SC-34,60.11,4.682,false
2024-07-17T23:29:00,25.04564,124.16854,53.077,Typhoon Mobile,SC-40,82.59,10.992,false
2024-07-17T23:30:00,24.6655,123.9741,44.412,UQ Mobile,SC-11,86.72,7.69,false
2024-07-17T23:31:00,25.00119,123.69466,29.72,UQ Mobile,SC-12,86.68,16.165,true
2024-07-17T23:32:00,24.53054,123.74273,22.757,Typhoon Mobile,SC-21,83.93,25.728,true
2024-07-17T23:33:00,24.64541,123.75214,59.515,Typhoon Mobile,SC-34,58.46,4.569,false
2024-07-17T23:34:00,24.91728,124.02814,46.428,Stratus Wireless,SC-40,75.39,19.303,false
2024-07-17T23:35:00,24.63634,123.66908,36.464,Stratus Wireless,SC-11,73.11,18.032,false
2024-07-17T23:36:00,24.96383,124.10994,58.117,Stratus Wireless,SC-12,60.35,6.492,false
2024-07-17T23:37:00,24.87869,123.99002,44.679,Stratus Wireless,SC-21,87.71,21.597,false
2024-07-17T23:38:00,24.63768,123.87844,46.015,UQ Mobile,SC-34,79.11,20.475,false
2024-07-17T23:39:00,24.74485,123.95597,59.409,Stratus Wireless,SC-40,60.49,6.156,false
2024-07-17T23:40:00,24.75418,123.84877,27.612,UQ Mobile,SC-11,88.16,7.282,true
2024-07-17T23:41:00,24.84451,123.90691,53.057,Stratus Wireless,SC-12,86.87,8.745,false
2024-07-17T23:42:00,24.97424,123.86377,61.763,Stratus Wireless,SC-21,56.34,2.519,false
2024-07-17T23:43:00,24.51239,123.87201,39.934,Stratus Wireless,SC-34,98.23,24.468,false
2024-07-17T23:44:00,24.71895,123.9665,45.65,UQ Mobile,SC-40,99.01,15.586,false
2024-07-17T23:45:00,24.90989,124.08637,40.589,UQ Mobile,SC-11,80.31,14.318,false
2024-07-17T23:46:00,24.76652,123.74602,60.92,Stratus Wireless,SC-12,60.98,5.179,false
2024-07-17T23:47:00,24.62156,124.03892,59.593,Stratus Wireless,SC-21,58.62,5.798,false
2024-07-17T23:48:00,24.80318,123.70082,57.61,UQ Mobile,SC-34,68.48,4.838,false
2024-07-17T23:49:00,24.71333,124.1016,61.072,Stratus Wireless,SC-40,60.77,5.025,false
2024-07-17T23:50:00,24.98254,123.62521,38.166,Typhoon Mobile,SC-11,72.51,16.715,false
2024-07-17T23:51:00,24.92461,123.9933,62.542,UQ Mobile,SC-12,56.93,2.031,false
2024-07-17T23:52:00,24.96382,123.70898,32.1,Typhoon Mobile,SC-21,96.75,10.926,true
2024-07-17T23:53:00,25.06583,123.96307,49.816,UQ Mobile,SC-34,79.2,14.266,false
2024-07-17T23:54:00,24.76495,123.79082,41.151,Typhoon Mobile,SC-40,95.97,21.257,false
2024-07-17T23:55:00,24.61757,124.13717,47.407,Stratus Wireless,SC-11,67.13,5.955,false
2024-07-17T23:56:00,24.90018,124.16331,45.026,Typhoon Mobile,SC-12,92.91,19.081,false
2024-07-17T23:57:00,24.74019,123.628,58.28,Stratus Wireless,SC-21,57.68,6.957,false
2024-07-17T23:58:00,25.04348,124.06303,48.0,UQ Mobile,SC-34,98.93,12.065,false
2024-07-17T23:59:00,25.0321,124.05664,47.24,Stratus Wireless,SC-40,86.71,16.392,false
2024-07-18T00:00:00,24.52289,124.16984,29.613,UQ Mobile,SC-11,80.6,28.319,false
2024-07-18T00:01:00,24.7597,124.04546,59.926,UQ Mobile,SC-12,69.81,1.737,false
2024-07-18T00:02:00,24.72685,124.09363,58.486,Typhoon Mobile,SC-21,87.75,3.754,false
2024-07-18T00:03:00,24.91963,123.8512,57.951,UQ Mobile,SC-34,86.1,4.684,false
2024-07-18T00:04:00,24.63703,124.07387,52.237,Typhoon Mobile,SC-40,79.62,11.855,false
2024-07-18T00:05:00,24.71892,123.67516,38.807,UQ Mobile,SC-11,76.1,16.02,false
2024-07-18T00:06:00,24.70468,124.1136,59.654,Stratus Wireless,SC-12,65.07,3.017,false
2024-07-18T00:07:00,24.62138,123.80296,59.857,Stratus Wireless,SC-21,68.26,2.505,false
2024-07-18T00:08:00,24.80829,123.66474,52.907,Typhoon Mobile,SC-34,91.91,7.106,false
2024-07-18T00:09:00,24.92491,123.72255,53.645,UQ Mobile,SC-40,75.37,11.477,false
2024-07-18T00:10:00,24.64535,123.85242,34.67,Typhoon Mobile,SC-11,108.91,18.234,false
2024-07-18T00:11:00,24.69808,123.60079,61.072,Typhoon Mobile,SC-12,66.62,4.178,false
2024-07-18T00:12:00,24.98229,124.08784,50.512,UQ Mobile,SC-21,85.61,11.624,false
2024-07-18T00:13:00,24.74773,124.1867,58.111,Typhoon Mobile,SC-34,94.36,2.259,false
2024-07-18T00:14:00,24.73981,124.13918,46.547,UQ Mobile,SC-40,79.03,18.675,false
2024-07-18T00:15:00,24.89911,123.66376,36.019,Typhoon Mobile,SC-11,85.01,17.057,false
2024-07-18T00:16:00,24.75625,123.90074,44.348,Typhoon Mobile,SC-12,91.55,20.755,false
2024-07-18T00:17:00,24.90802,123.82226,48.922,Typhoon Mobile,SC-21,80.16,13.738,false
2024-07-18T00:18:00,24.87371,124.12053,58.184,Stratus Wireless,SC-34,60.06,6.573,false
2024-07-18T00:19:00,24.78251,123.68486,36.141,Typhoon Mobile,SC-40,80.61,9.854,true
2024-07-18T00:20:00,24.751,123.93569,30.918,Typhoon Mobile,SC-11,98.9,21.403,false
2024-07-18T00:21:00,24.89593,123.69504,50.815,Typhoon Mobile,SC-12,85.31,13.923,false
2024-07-18T00:22:00,24.62812,123.90462,59.398,Stratus Wireless,SC-21,64.3,2.998,false
2024-07-18T00:23:00,24.63301,124.05792,60.417,Stratus Wireless,SC-34,62.47,5.31,false
2024-07-18T00:24:00,25.01591,123.68112,55.055,UQ Mobile,SC-40,81.36,7.504,false
2024-07-18T00:25:00,24.9325,123.91787,28.604,Stratus Wireless,SC-11,98.98,24.717,false
2024-07-18T00:26:00,24.82274,123.76939,52.213,Typhoon Mobile,SC-12,99.95,7.102,false
2024-07-18T00:27:00,24.66869,123.68436,47.562,UQ Mobile,SC-21,89.83,16.564,false
2024-07-18T00:28:00,24.56883,123.91725,53.71,UQ Mobile,SC-34,92.98,9.186,false
2024-07-18T00:29:00,24.72761,124.04535,62.756,UQ Mobile,SC-40,60.12,2.672,false
2024-07-18T00:30:00,24.56202,123.93735,37.759,UQ Mobile,SC-11,83.05,16.816,false
2024-07-18T00:31:00,24.71366,123.63454,40.674,UQ Mobile,SC-12,86.78,26.257,false
2024-07-18T00:32:00,24.63294,124.18734,52.776,UQ Mobile,SC-21,82.07,11.789,false
2024-07-18T00:33:00,24.55389,123.99563,61.558,Typhoon Mobile,SC-34,56.09,3.647,false
2024-07-18T00:34:00,25.01856,123.95122,49.199,UQ Mobile,SC-40,78.05,17.118,false
2024-07-18T00:35:00,24.98131,123.67566,49.606,Stratus Wireless,SC-11,65.22,3.8,false
2024-07-18T00:36:00,24.78025,123.94555,50.636,Typhoon Mobile,SC-12,92.13,12.23,false
2024-07-18T00:37:00,24.50174,124.10374,50.605,Stratus Wireless,SC-21,70.19,13.552,false
2024-07-18T00:38:00,24.91337,123.95415,47.067,Typhoon Mobile,SC-34,98.95,15.744,false
2024-07-18T00:39:00,24.74168,123.90268,29.63,Typhoon Mobile,SC-40,82.43,18.551,true
2024-07-18T00:40:00,25.00017,124.01968,44.097,Typhoon Mobile,SC-11,104.23,5.21,false
2024-07-18T00:41:00,25.071,123.976,59.339,Typhoon Mobile,SC-12,64.97,4.132,false
2024-07-18T00:42:00,25.04289,123.63349,44.729,Typhoon Mobile,SC-21,96.88,16.667,false
2024-07-18T00:43:00,24.5983,123.8066,47.948,UQ Mobile,SC-34,79.07,18.102,false
2024-07-18T00:44:00,24.74209,123.61449,54.568,Stratus Wireless,SC-40,75.5,11.058,false
2024-07-18T00:45:00,24.81163,123.68191,49.061,Typhoon Mobile,SC-11,66.38,3.202,false
2024-07-18T00:46:00,24.7144,123.98769,48.184,Typhoon Mobile,SC-12,81.0,16.813,false
2024-07-18T00:47:00,24.62965,124.13561,61.1,Stratus Wireless,SC-21,61.88,3.932,false
2024-07-18T00:48:00,24.68499,123.81378,62.593,UQ Mobile,SC-34,62.41,2.489,false
2024-07-18T00:49:00,24.6665,124.17015,55.544,Stratus Wireless,SC-40,75.8,8.913,false
2024-07-18T00:50:00,24.90921,123.83458,40.342,Stratus Wireless,SC-11,78.52,12.25,false
2024-07-18T00:51:00,24.86763,123.83359,61.048,Stratus Wireless,SC-12,57.75,3.611,false
2024-07-18T00:52:00,25.06928,123.80941,59.763,Typhoon Mobile,SC-21,74.01,4.704,false
2024-07-18T00:53:00,24.7212,123.76209,50.151,Typhoon Mobile,SC-34,83.01,13.86,false
2024-07-18T00:54:00,24.70449,123.69552,60.872,UQ Mobile,SC-40,69.4,2.547,false
2024-07-18T00:55:00,24.61886,123.91826,36.973,Stratus Wireless,SC-11,99.91,16.71,false
2024-07-18T00:56:00,24.82408,124.18501,58.921,UQ Mobile,SC-12,58.21,7.661,false
2024-07-18T00:57:00,25.09819,124.11065,44.421,Typhoon Mobile,SC-21,79.36,21.267,false
2024-07-18T00:58:00,25.03317,123.61909,58.851,UQ Mobile,SC-34,61.58,6.57,false
2024-07-18T00:59:00,24.61446,123.96543,47.404,Typhoon Mobile,SC-40,81.19,17.513,false
2024-07-18T01:00:00,24.64624,123.67425,23.905,Stratus Wireless,SC-11,82.85,11.539,true
2024-07-18T01:01:00,24.84572,123.63157,59.013,Typhoon Mobile,SC-12,85.14,3.978,false
2024-07-18T01:02:00,25.0077,123.66412,46.906,Stratus Wireless,SC-21,71.09,20.429,false
2024-07-18T01:03:00,24.57612,123.97398,54.575,UQ Mobile,SC-34,77.49,10.472,false
2024-07-18T01:04:00,24.61376,124.05154,45.665,Typhoon Mobile,SC-40,89.11,17.855,false
2024-07-18T01:05:00,24.8271,123.93795,33.757,Typhoon Mobile,SC-11,107.11,16.389,false
2024-07-18T01:06:00,24.5067,123.78068,56.478,Typhoon Mobile,SC-12,75.48,7.972,false
2024-07-18T01:07:00,24.65473,124.02427,53.455,Typhoon Mobile,SC-21,86.32,10.31,false
2024-07-18T01:08:00,24.64009,123.92989,61.003,UQ Mobile,SC-34,64.99,3.577,false
2024-07-18T01:09:00,24.59771,123.83078,47.493,Typhoon Mobile,SC-40,80.86,17.139,false
2024-07-18T01:10:00,24.88176,123.7157,30.389,Stratus Wireless,SC-11,79.26,25.32,false
2024-07-18T01:11:00,24.75028,123.94201,28.838,UQ Mobile,SC-12,93.85,14.634,true
2024-07-18T01:12:00,24.94724,124.04454,27.158,UQ Mobile,SC-21,88.5,18.39,true
2024-07-18T01:13:00,24.88378,124.07369,42.835,Stratus Wireless,SC-34,94.31,21.324,false
2024-07-18T01:14:00,25.08062,123.62546,43.353,Stratus Wireless,SC-40,85.19,22.547,false
2024-07-18T01:15:00,24.56005,124.01098,32.96,UQ Mobile,SC-11,106.87,19.27,false
2024-07-18T01:16:00,24.71945,123.91762,61.334,Typhoon Mobile,SC-12,60.8,1.817,false
2024-07-18T01:17:00,24.84677,123.90646,59.822,UQ Mobile,SC-21,57.53,5.193,false
2024-07-18T01:18:00,24.83361,123.75466,50.513,Typhoon Mobile,SC-34,94.72,9.84,false
2024-07-18T01:19:00,24.56665,123.62336,47.08,UQ Mobile,SC-40,91.84,15.781,false
2024-07-18T01:20:00,24.81129,123.68837,45.662,UQ Mobile,SC-11,71.99,8.199,false
2024-07-18T01:21:00,24.94439,123.89562,45.776,Stratus Wireless,SC-12,76.77,18.443,false
2024-07-18T01:22:00,24.98949,124.1398,60.204,Typhoon Mobile,SC-21,61.45,3.97,false
2024-07-18T01:23:00,24.74467,124.07401,48.728,Stratus Wireless,SC-34,77.86,17.336,false
2024-07-18T01:24:00,24.74471,123.82579,52.547,UQ Mobile,SC-40,87.89,10.041,false
2024-07-18T01:25:00,24.70312,124.04628,11.859,Stratus Wireless,SC-11,99.25,25.802,true
2024-07-18T01:26:00,24.64153,123.89557,48.847,Typhoon Mobile,SC-12,86.77,15.298,false
2024-07-18T01:27:00,24.83371,123.90896,57.259,Stratus Wireless,SC-21,61.01,6.396,false
2024-07-18T01:28:00,25.0687,123.61397,49.417,Stratus Wireless,SC-34,94.88,13.742,false
2024-07-18T01:29:00,24.60782,123.84434,20.703,Typhoon Mobile,SC-40,91.05,25.695,true
2024-07-18T01:30:00,24.50947,123.80858,39.98,UQ Mobile,SC-11,70.95,13.882,false
2024-07-18T01:31:00,25.03053,124.11825,52.218,Stratus Wireless,SC-12,70.49,13.015,false
2024-07-18T01:32:00,24.91578,123.60107,49.959,Typhoon Mobile,SC-21,99.55,10.325,false
2024-07-18T01:33:00,24.78612,124.0851,48.182,Stratus Wireless,SC-34,96.5,15.697,false
2024-07-18T01:34:00,25.04748,123.86581,61.364,Stratus Wireless,SC-40,57.19,4.416,false
2024-07-18T01:35:00,25.07482,123.8605,28.456,Typhoon Mobile,SC-11,102.63,24.406,false
2024-07-18T01:36:00,24.85826,123.89196,44.169,Stratus Wireless,SC-12,77.52,21.932,false
2024-07-18T01:37:00,24.80574,123.72605,60.72,UQ Mobile,SC-21,61.5,1.773,false
