time,lattitude,longtitude,connection_strength_data,provider,station_name,train_velocity_kmh,repeater_gain_db,tunnel_depth_m
2024-02-14T08:00:20,35.689682,139.760829,48.289,UQ Mobile,Hinode,67.577,17.181,44.035
2024-02-14T08:00:40,35.689277,139.76249,48.18,SubwayNet,Kiba,67.457,17.171,43.869
2024-02-14T08:01:00,35.693554,139.762965,47.885,SubwayNet,Asahi,69.358,17.195,45.324
2024-02-14T08:01:20,35.687389,139.760448,49.159,UQ Mobile,Mori,68.224,17.231,44.92
2024-02-14T08:01:40,35.69219,139.762649,47.867,SubwayNet,Ayame,69.521,17.2,45.482
2024-02-14T08:02:00,35.693447,139.756552,47.17,UQ Mobile,Sora,67.988,17.303,45.418
2024-02-14T08:02:20,35.690175,139.762026,47.781,TunnelGrid,Hinode,70.346,17.018,44.319
2024-02-14T08:02:40,35.687326,139.762307,48.53,TunnelGrid,Kiba,71.268,16.992,44.663
2024-02-14T08:03:00,35.686415,139.757264,47.357,UQ Mobile,Asahi,73.043,16.958,45.45
2024-02-14T08:03:20,35.692758,139.757893,49.181,TunnelGrid,Mori,70.668,17.044,44.767
2024-02-14T08:03:40,35.689772,139.763638,48.171,TunnelGrid,Ayame,73.829,16.903,45.401
2024-02-14T08:04:00,35.687419,139.760109,47.629,TunnelGrid,Sora,74.11,16.822,44.795
2024-02-14T08:04:20,35.69006,139.762599,48.101,TunnelGrid,Hinode,74.819,16.736,44.399
2024-02-14T08:04:40,35.6907,139.763797,47.563,TunnelGrid,Kiba,73.229,16.851,44.543
2024-02-14T08:05:00,35.692348,139.762042,46.597,SubwayNet,Asahi,74.306,16.924,45.897
2024-02-14T08:05:20,35.686527,139.756647,47.646,SubwayNet,Mori,72.887,16.973,45.487
2024-02-14T08:05:40,35.691227,139.757685,47.498,UQ Mobile,Ayame,72.142,17.037,45.632
2024-02-14T08:06:00,35.691967,139.757041,48.065,UQ Mobile,Sora,72.713,17.033,45.959
2024-02-14T08:06:20,35.687546,139.758,48.099,UQ Mobile,Hinode,75.237,16.726,44.55
2024-02-14T08:06:40,35.692884,139.759418,46.647,UQ Mobile,Kiba,73.218,16.958,45.553
2024-02-14T08:07:00,35.686203,139.763489,49.209,SubwayNet,Asahi,74.548,16.714,44.026
2024-02-14T08:07:20,35.693925,139.762006,47.71,UQ Mobile,Mori,74.203,16.792,44.567
2024-02-14T08:07:40,35.69016,139.758386,47.355,SubwayNet,Ayame,74.181,16.807,44.694
2024-02-14T08:08:00,35.688731,139.759478,47.722,SubwayNet,Sora,74.434,16.75,44.301
2024-02-14T08:08:20,35.68908,139.756235,48.146,UQ Mobile,Hinode,75.698,16.71,44.665
2024-02-14T08:08:40,35.692711,139.758233,49.029,UQ Mobile,Kiba,75.156,16.689,44.141
2024-02-14T08:09:00,35.691638,139.76135,47.473,UQ Mobile,Asahi,76.604,16.701,45.106
2024-02-14T08:09:20,35.686739,139.762339,48.879,SubwayNet,Mori,73.925,16.779,44.273
2024-02-14T08:09:40,35.689519,139.756275,47.2,SubwayNet,Ayame,73.868,16.911,45.503
2024-02-14T08:10:00,35.691417,139.756381,47.264,TunnelGrid,Sora,75.033,16.752,44.679
2024-02-14T08:10:20,35.686959,139.763525,47.04,UQ Mobile,Hinode,76.339,16.692,44.869
2024-02-14T08:10:40,35.689155,139.762399,47.995,SubwayNet,Kiba,75.341,16.792,45.247
2024-02-14T08:11:00,35.688712,139.763379,48.411,SubwayNet,Asahi,74.022,16.791,44.445
2024-02-14T08:11:20,35.690536,139.763378,48.456,TunnelGrid,Mori,74.9,16.81,45.162
2024-02-14T08:11:40,35.693256,139.756379,48.334,TunnelGrid,Ayame,73.234,16.971,45.693
2024-02-14T08:12:00,35.691369,139.758686,49.131,UQ Mobile,Sora,71.804,16.904,44.168
2024-02-14T08:12:20,35.688766,139.76139,47.88,SubwayNet,Hinode,71.424,16.952,44.38
2024-02-14T08:12:40,35.692418,139.762171,47.293,UQ Mobile,Kiba,72.191,17.051,45.801
2024-02-14T08:13:00,35.686907,139.762893,48.545,UQ Mobile,Asahi,71.721,17.057,45.556
2024-02-14T08:13:20,35.688193,139.756176,48.344,SubwayNet,Mori,71.461,16.929,44.194
2024-02-14T08:13:40,35.687633,139.759188,48.053,UQ Mobile,Ayame,73.434,16.961,45.72
2024-02-14T08:14:00,35.69039,139.760782,48.466,TunnelGrid,Sora,69.257,17.101,44.394
2024-02-14T08:14:20,35.691284,139.761211,48.654,SubwayNet,Hinode,72.237,16.987,45.22
2024-02-14T08:14:40,35.687366,139.761658,48.49,UQ Mobile,Kiba,69.775,17.007,43.865
2024-02-14T08:15:00,35.689363,139.763403,48.895,TunnelGrid,Asahi,69.415,17.161,45.051
2024-02-14T08:15:20,35.693133,139.758903,49.178,TunnelGrid,Mori,71.168,16.938,44.093
2024-02-14T08:15:40,35.686274,139.759502,47.036,UQ Mobile,Ayame,70.05,17.18,45.636
2024-02-14T08:16:00,35.687058,139.763966,48.283,UQ Mobile,Sora,70.04,17.053,44.45
2024-02-14T08:16:20,35.686615,139.763761,47.37,SubwayNet,Hinode,69.361,17.14,44.823
2024-02-14T08:16:40,35.689435,139.761571,48.514,TunnelGrid,Kiba,65.591,17.317,43.941
2024-02-14T08:17:00,35.691815,139.763471,48.564,UQ Mobile,Asahi,65.463,17.399,44.588
2024-02-14T08:17:20,35.691747,139.759062,48.075,TunnelGrid,Mori,64.883,17.54,45.449
2024-02-14T08:17:40,35.691389,139.76382,49.499,SubwayNet,Ayame,64.81,17.335,43.576
2024-02-14T08:18:00,35.688977,139.763266,48.857,SubwayNet,Sora,63.908,17.607,45.361
2024-02-14T08:18:20,35.692532,139.761954,48.163,TunnelGrid,Hinode,62.661,17.703,45.321
2024-02-14T08:18:40,35.69151,139.757414,48.821,TunnelGrid,Kiba,61.378,17.617,43.653
2024-02-14T08:19:00,35.689676,139.759001,49.708,UQ Mobile,Asahi,60.21,17.825,44.594
2024-02-14T08:19:20,35.692506,139.758375,48.127,UQ Mobile,Mori,60.437,17.831,44.816
2024-02-14T08:19:40,35.690609,139.756337,49.953,UQ Mobile,Ayame,59.184,17.91,44.557
2024-02-14T08:20:00,35.690602,139.75648,49.138,UQ Mobile,Sora,60.878,17.795,44.827
2024-02-14T08:20:20,35.691392,139.759703,48.753,TunnelGrid,Hinode,59.855,17.84,44.458
2024-02-14T08:20:40,35.687899,139.762866,48.989,UQ Mobile,Kiba,56.908,18.044,43.964
2024-02-14T08:21:00,35.690878,139.758309,50.199,UQ Mobile,Asahi,55.842,18.214,44.558
2024-02-14T08:21:20,35.689781,139.763023,49.513,SubwayNet,Mori,55.335,18.217,44.177
2024-02-14T08:21:40,35.693166,139.761637,49.425,UQ Mobile,Ayame,54.401,18.34,44.449
2024-02-14T08:22:00,35.693411,139.762553,49.701,TunnelGrid,Sora,54.217,18.332,44.236
2024-02-14T08:22:20,35.686205,139.758005,49.808,UQ Mobile,Hinode,54.238,18.292,43.919
2024-02-14T08:22:40,35.688686,139.758458,49.365,UQ Mobile,Kiba,52.394,18.552,44.549
2024-02-14T08:23:00,35.687595,139.757635,50.931,UQ Mobile,Asahi,51.211,18.565,43.649
2024-02-14T08:23:20,35.687828,139.756073,50.39,SubwayNet,Mori,49.573,18.661,43.013
2024-02-14T08:23:40,35.693373,139.760209,50.829,TunnelGrid,Ayame,47.466,18.841,42.584
2024-02-14T08:24:00,35.691012,139.761599,50.855,UQ Mobile,Sora,46.032,19.007,42.582
2024-02-14T08:24:20,35.692465,139.757215,50.277,TunnelGrid,Hinode,46.91,18.939,42.854
2024-02-14T08:24:40,35.69235,139.758007,51.568,SubwayNet,Kiba,44.505,19.365,43.986
2024-02-14T08:25:00,35.692537,139.759289,51.761,TunnelGrid,Asahi,42.86,19.384,42.505
2024-02-14T08:25:20,35.693927,139.761765,51.874,SubwayNet,Mori,42.075,19.663,43.93
2024-02-14T08:25:40,35.687268,139.756199,51.947,UQ Mobile,Ayame,41.435,19.765,44.081
2024-02-14T08:26:00,35.689029,139.758601,51.188,SubwayNet,Sora,40.805,19.697,42.869
2024-02-14T08:26:20,35.688513,139.758276,51.716,TunnelGrid,Hinode,41.964,19.64,43.631
2024-02-14T08:26:40,35.691028,139.757672,52.606,TunnelGrid,Kiba,39.202,19.998,43.545
2024-02-14T08:27:00,35.687353,139.757067,52.597,UQ Mobile,Asahi,39.154,19.921,42.873
2024-02-14T08:27:20,35.690508,139.763836,51.917,TunnelGrid,Mori,36.353,19.661,43.182
2024-02-14T08:27:40,35.686467,139.761234,51.859,UQ Mobile,Ayame,37.462,19.97,41.857
2024-02-14T08:28:00,35.689479,139.762925,52.55,UQ Mobile,Sora,35.196,19.628,42.099
2024-02-14T08:28:20,35.688973,139.758459,52.744,SubwayNet,Hinode,32.689,19.309,42.039
2024-02-14T08:28:40,35.689505,139.763983,50.638,TunnelGrid,Kiba,32.718,19.18,43.444
2024-02-14T08:29:00,35.692296,139.758227,51.725,SubwayNet,Asahi,31.332,19.195,41.45
2024-02-14T08:29:20,35.688147,139.761576,51.413,SubwayNet,Mori,30.062,18.971,42.234
2024-02-14T08:29:40,35.688869,139.75604,52.067,UQ Mobile,Ayame,32.022,19.134,43.035
2024-02-14T08:30:00,35.691576,139.7601,51.519,UQ Mobile,Sora,31.282,19.11,42.299
2024-02-14T08:30:20,35.690216,139.76194,52.409,TunnelGrid,Hinode,31.215,19.129,42.005
2024-02-14T08:30:40,35.693957,139.760497,52.876,SubwayNet,Kiba,34.204,19.5,42.074
2024-02-14T08:31:00,35.68989,139.761002,52.909,SubwayNet,Asahi,34.852,19.694,41.118
2024-02-14T08:31:20,35.688529,139.76215,51.565,SubwayNet,Mori,36.81,19.796,42.536
2024-02-14T08:31:40,35.68757,139.757722,53.08,SubwayNet,Ayame,39.177,19.847,42.315
2024-02-14T08:32:00,35.686734,139.762736,53.693,UQ Mobile,Sora,39.973,19.554,40.903
2024-02-14T08:32:20,35.688309,139.761018,51.902,UQ Mobile,Hinode,41.565,19.512,42.203
2024-02-14T08:32:40,35.686193,139.762892,53.179,TunnelGrid,Kiba,40.775,19.459,41.0
2024-02-14T08:33:00,35.688136,139.760159,53.014,SubwayNet,Asahi,41.992,19.328,41.217
2024-02-14T08:33:20,35.688537,139.759997,52.418,UQ Mobile,Mori,44.358,19.067,41.497
2024-02-14T08:33:40,35.69001,139.756027,53.356,UQ Mobile,Ayame,42.898,19.227,41.332
2024-02-14T08:34:00,35.691391,139.762349,53.147,TunnelGrid,Sora,43.122,19.145,40.924
2024-02-14T08:34:20,35.693411,139.761767,52.362,UQ Mobile,Hinode,47.638,18.495,40.071
2024-02-14T08:34:40,35.686036,139.760778,51.776,SubwayNet,Kiba,46.353,18.622,39.924
2024-02-14T08:35:00,35.686032,139.756209,52.297,TunnelGrid,Asahi,47.038,18.714,41.217
2024-02-14T08:35:20,35.693218,139.75943,50.944,UQ Mobile,Mori,50.356,18.297,40.811
2024-02-14T08:35:40,35.686395,139.762422,51.632,UQ Mobile,Ayame,51.846,18.175,41.061
2024-02-14T08:36:00,35.693058,139.756448,50.881,SubwayNet,Sora,50.2,18.375,41.288
2024-02-14T08:36:20,35.686471,139.756567,51.82,UQ Mobile,Hinode,52.492,18.041,40.526
2024-02-14T08:36:40,35.690555,139.757054,52.052,SubwayNet,Kiba,51.422,18.198,40.901
2024-02-14T08:37:00,35.690914,139.758236,53.051,UQ Mobile,Asahi,53.078,17.842,39.44
2024-02-14T08:37:20,35.687744,139.757268,52.385,TunnelGrid,Mori,54.267,17.749,39.601
2024-02-14T08:37:40,35.68923,139.762326,51.582,TunnelGrid,Ayame,57.794,17.366,39.105
2024-02-14T08:38:00,35.691525,139.760263,51.59,TunnelGrid,Sora,56.131,17.683,40.443
2024-02-14T08:38:20,35.687595,139.760252,50.977,SubwayNet,Hinode,56.912,17.528,39.767
2024-02-14T08:38:40,35.690285,139.760211,51.125,UQ Mobile,Kiba,58.771,17.28,39.08
2024-02-14T08:39:00,35.69158,139.763272,51.469,SubwayNet,Asahi,60.575,17.144,39.174
2024-02-14T08:39:20,35.691664,139.75933,52.603,TunnelGrid,Mori,60.613,17.119,39.002
2024-02-14T08:39:40,35.689822,139.761595,50.945,UQ Mobile,Ayame,62.462,16.969,38.949
2024-02-14T08:40:00,35.691985,139.759892,51.267,SubwayNet,Sora,60.461,17.07,38.507
2024-02-14T08:40:20,35.687692,139.758029,51.209,TunnelGrid,Hinode,64.016,16.945,39.721
2024-02-14T08:40:40,35.69146,139.761638,51.354,TunnelGrid,Kiba,64.795,16.817,39.122
2024-02-14T08:41:00,35.688468,139.758223,51.443,UQ Mobile,Asahi,64.297,16.87,39.264
2024-02-14T08:41:20,35.686536,139.761259,51.78,SubwayNet,Mori,66.064,16.706,38.947
2024-02-14T08:41:40,35.687949,139.758455,51.416,UQ Mobile,Ayame,65.183,16.832,39.487
2024-02-14T08:42:00,35.688759,139.757466,51.155,UQ Mobile,Sora,65.302,16.635,37.907
2024-02-14T08:42:20,35.687602,139.762209,51.885,UQ Mobile,Hinode,67.795,16.416,37.461
2024-02-14T08:42:40,35.691267,139.758434,51.553,UQ Mobile,Kiba,67.869,16.415,37.497
2024-02-14T08:43:00,35.687095,139.756472,52.841,TunnelGrid,Asahi,68.12,16.403,37.53
2024-02-14T08:43:20,35.693109,139.763471,52.082,TunnelGrid,Mori,69.028,16.396,37.974
2024-02-14T08:43:40,35.687763,139.763693,50.929,SubwayNet,Ayame,67.871,16.467,37.942
2024-02-14T08:44:00,35.689619,139.760757,51.585,UQ Mobile,Sora,67.988,16.392,37.362
2024-02-14T08:44:20,35.687957,139.761242,52.174,SubwayNet,Hinode,68.737,16.251,36.554
2024-02-14T08:44:40,35.688887,139.760145,51.945,TunnelGrid,Kiba,72.0,16.057,36.535
2024-02-14T08:45:00,35.691668,139.761869,52.661,UQ Mobile,Asahi,72.265,16.041,36.531
2024-02-14T08:45:20,35.690189,139.758331,51.535,TunnelGrid,Mori,69.962,16.159,36.398
2024-02-14T08:45:40,35.689145,139.758122,52.287,UQ Mobile,Ayame,73.494,15.96,36.402
2024-02-14T08:46:00,35.687804,139.756936,52.364,UQ Mobile,Sora,71.963,16.051,36.464
2024-02-14T08:46:20,35.69369,139.762778,52.517,SubwayNet,Hinode,71.674,16.198,37.644
2024-02-14T08:46:40,35.687946,139.759107,53.355,SubwayNet,Kiba,71.386,15.998,35.701
2024-02-14T08:47:00,35.691818,139.761454,52.237,UQ Mobile,Asahi,75.414,15.952,37.281
2024-02-14T08:47:20,35.688659,139.758186,52.787,UQ Mobile,Mori,75.308,15.85,36.265
2024-02-14T08:47:40,35.692131,139.759621,52.68,SubwayNet,Ayame,73.861,15.834,35.422
2024-02-14T08:48:00,35.69264,139.761283,51.286,TunnelGrid,Sora,73.916,15.922,36.265
2024-02-14T08:48:20,35.686363,139.763815,52.738,SubwayNet,Hinode,74.558,15.795,35.385
2024-02-14T08:48:40,35.689756,139.761203,52.372,UQ Mobile,Kiba,74.419,15.797,35.343
2024-02-14T08:49:00,35.686941,139.756527,52.102,TunnelGrid,Asahi,73.983,15.944,36.502
2024-02-14T08:49:20,35.691443,139.759569,53.152,UQ Mobile,Mori,76.857,15.683,35.402
2024-02-14T08:49:40,35.689752,139.762301,51.666,SubwayNet,Ayame,72.95,15.953,36.073
2024-02-14T08:50:00,35.686499,139.763092,52.887,SubwayNet,Sora,73.771,15.865,35.669
2024-02-14T08:50:20,35.690936,139.758934,52.532,SubwayNet,Hinode,76.932,15.702,35.617
2024-02-14T08:50:40,35.693365,139.759975,52.674,UQ Mobile,Kiba,74.272,15.716,34.518
2024-02-14T08:51:00,35.693018,139.761807,52.735,SubwayNet,Asahi,74.288,15.676,34.148
2024-02-14T08:51:20,35.690202,139.762045,53.553,UQ Mobile,Mori,75.778,15.582,33.937
2024-02-14T08:51:40,35.688853,139.76347,53.141,SubwayNet,Ayame,75.376,15.573,33.665
2024-02-14T08:52:00,35.688463,139.762127,53.628,UQ Mobile,Sora,74.23,15.768,34.978
2024-02-14T08:52:20,35.688312,139.759513,53.041,UQ Mobile,Hinode,74.823,15.734,34.938
2024-02-14T08:52:40,35.690541,139.761637,52.595,UQ Mobile,Kiba,74.864,15.646,34.127
2024-02-14T08:53:00,35.691331,139.757026,53.697,SubwayNet,Asahi,72.871,15.671,33.453
2024-02-14T08:53:20,35.693428,139.763217,53.542,UQ Mobile,Mori,73.219,15.749,34.335
2024-02-14T08:53:40,35.689603,139.759944,52.953,TunnelGrid,Ayame,74.09,15.564,33.005
2024-02-14T08:54:00,35.686978,139.757354,53.044,SubwayNet,Sora,74.44,15.49,32.466
2024-02-14T08:54:20,35.691881,139.75605,53.078,UQ Mobile,Hinode,72.196,15.626,32.729
2024-02-14T08:54:40,35.690083,139.761902,54.323,UQ Mobile,Kiba,72.795,15.701,33.69
2024-02-14T08:55:00,35.688567,139.760142,53.886,TunnelGrid,Asahi,74.241,15.446,31.957
2024-02-14T08:55:20,35.693154,139.76334,54.377,UQ Mobile,Mori,72.686,15.606,32.771
2024-02-14T08:55:40,35.688958,139.757581,54.778,UQ Mobile,Ayame,71.822,15.558,31.948
2024-02-14T08:56:00,35.69325,139.761655,52.851,UQ Mobile,Sora,70.979,15.744,33.236
2024-02-14T08:56:20,35.691989,139.760831,54.226,UQ Mobile,Hinode,69.997,15.629,31.76
2024-02-14T08:56:40,35.687121,139.756871,54.014,SubwayNet,Kiba,69.759,15.764,32.842
2024-02-14T08:57:00,35.689326,139.760404,53.384,SubwayNet,Asahi,70.133,15.758,32.963
2024-02-14T08:57:20,35.691025,139.760852,54.532,TunnelGrid,Mori,70.973,15.692,32.772
2024-02-14T08:57:40,35.686025,139.762498,55.562,TunnelGrid,Ayame,68.608,15.627,31.118
2024-02-14T08:58:00,35.690938,139.76052,54.363,UQ Mobile,Sora,68.478,15.774,32.326
2024-02-14T08:58:20,35.686607,139.758274,54.325,SubwayNet,Hinode,66.701,15.721,31.038
2024-02-14T08:58:40,35.691199,139.75718,55.354,TunnelGrid,Kiba,65.9,15.788,31.226
2024-02-14T08:59:00,35.690425,139.756008,54.228,TunnelGrid,Asahi,64.234,15.968,31.879
2024-02-14T08:59:20,35.686053,139.763786,55.725,TunnelGrid,Mori,65.332,15.759,30.718
2024-02-14T08:59:40,35.689902,139.760401,55.881,UQ Mobile,Ayame,66.24,15.679,30.477
2024-02-14T09:00:00,35.690344,139.763306,55.099,SubwayNet,Sora,63.146,15.985,31.473
2024-02-14T09:00:20,35.688722,139.757307,55.869,SubwayNet,Hinode,61.394,16.063,31.205
2024-02-14T09:00:40,35.690923,139.76359,56.031,SubwayNet,Kiba,62.91,15.953,31.109
2024-02-14T09:01:00,35.689854,139.758044,56.533,TunnelGrid,Asahi,61.706,15.917,30.234
2024-02-14T09:01:20,35.693415,139.762304,55.493,UQ Mobile,Mori,59.016,16.0,29.525
2024-02-14T09:01:40,35.692217,139.763135,55.277,TunnelGrid,Ayame,61.824,15.861,29.854
2024-02-14T09:02:00,35.691387,139.758935,55.774,TunnelGrid,Sora,60.407,16.022,30.393
2024-02-14T09:02:20,35.690005,139.763923,56.019,UQ Mobile,Hinode,57.911,15.938,28.525
2024-02-14T09:02:40,35.687536,139.757091,56.133,UQ Mobile,Kiba,57.434,16.06,29.167
2024-02-14T09:03:00,35.686448,139.75994,56.173,SubwayNet,Asahi,56.602,16.143,29.337
2024-02-14T09:03:20,35.690811,139.762737,55.477,UQ Mobile,Mori,56.378,16.199,29.615
2024-02-14T09:03:40,35.686675,139.760952,56.778,TunnelGrid,Ayame,52.945,16.402,29.162
2024-02-14T09:04:00,35.686398,139.760237,56.786,TunnelGrid,Sora,54.587,16.227,28.868
2024-02-14T09:04:20,35.688477,139.75689,57.138,UQ Mobile,Hinode,52.926,16.429,29.331
2024-02-14T09:04:40,35.68896,139.758745,57.665,UQ Mobile,Kiba,52.036,16.283,27.883
2024-02-14T09:05:00,35.689992,139.757363,58.42,UQ Mobile,Asahi,50.034,16.514,28.27
2024-02-14T09:05:20,35.691374,139.76367,56.297,SubwayNet,Mori,50.495,16.565,28.858
2024-02-14T09:05:40,35.686964,139.76199,57.103,SubwayNet,Ayame,46.929,16.712,27.704
2024-02-14T09:06:00,35.68873,139.761794,58.371,TunnelGrid,Sora,47.189,16.7,27.783
2024-02-14T09:06:20,35.692363,139.762513,57.873,SubwayNet,Hinode,48.39,16.458,26.995
2024-02-14T09:06:40,35.6907,139.756424,58.174,UQ Mobile,Kiba,46.742,16.673,27.356
2024-02-14T09:07:00,35.688743,139.763351,58.812,SubwayNet,Asahi,43.912,16.856,26.738
2024-02-14T09:07:20,35.69224,139.762001,59.789,TunnelGrid,Mori,44.495,16.762,26.553
2024-02-14T09:07:40,35.692304,139.758529,59.372,UQ Mobile,Ayame,41.219,17.227,27.115
2024-02-14T09:08:00,35.69169,139.758934,59.977,UQ Mobile,Sora,42.503,16.847,25.831
2024-02-14T09:08:20,35.689493,139.756617,58.896,SubwayNet,Hinode,39.864,17.462,27.495
2024-02-14T09:08:40,35.688121,139.758615,59.615,TunnelGrid,Kiba,37.891,17.372,25.669
2024-02-14T09:09:00,35.686888,139.75642,59.728,UQ Mobile,Asahi,35.871,17.55,25.177
2024-02-14T09:09:20,35.686672,139.760855,60.665,SubwayNet,Mori,35.337,17.793,26.012
2024-02-14T09:09:40,35.687683,139.763889,59.915,TunnelGrid,Ayame,34.37,17.951,26.083
2024-02-14T09:10:00,35.691266,139.763891,59.778,TunnelGrid,Sora,36.106,17.798,26.6
2024-02-14T09:10:20,35.691287,139.757828,59.698,UQ Mobile,Hinode,34.888,17.775,25.588
2024-02-14T09:10:40,35.692945,139.758712,62.164,SubwayNet,Kiba,31.539,18.177,24.988
2024-02-14T09:11:00,35.688443,139.761962,61.398,UQ Mobile,Asahi,29.148,18.815,26.026
2024-02-14T09:11:20,35.690291,139.763537,60.976,UQ Mobile,Mori,30.133,18.545,25.587
2024-02-14T09:11:40,35.691966,139.759025,61.888,TunnelGrid,Ayame,30.355,18.372,24.952
2024-02-14T09:12:00,35.689205,139.759352,61.439,UQ Mobile,Sora,31.179,18.432,25.919
2024-02-14T09:12:20,35.688663,139.757251,60.209,SubwayNet,Hinode,31.624,18.439,26.325
2024-02-14T09:12:40,35.687474,139.756006,60.719,TunnelGrid,Kiba,35.98,17.637,25.691
2024-02-14T09:13:00,35.689619,139.759625,59.993,SubwayNet,Asahi,37.054,17.631,26.425
2024-02-14T09:13:20,35.690594,139.757461,60.687,SubwayNet,Mori,37.233,17.423,25.483
2024-02-14T09:13:40,35.686827,139.760937,60.064,UQ Mobile,Ayame,37.677,17.383,25.581
2024-02-14T09:14:00,35.691998,139.763597,60.454,UQ Mobile,Sora,37.066,17.688,26.731
2024-02-14T09:14:20,35.686214,139.757662,59.874,TunnelGrid,Hinode,39.887,17.342,26.857
2024-02-14T09:14:40,35.689819,139.763334,59.021,UQ Mobile,Kiba,40.631,17.179,26.465
2024-02-14T09:15:00,35.690014,139.758363,58.352,UQ Mobile,Asahi,44.013,16.857,26.805
2024-02-14T09:15:20,35.6916,139.759286,59.435,SubwayNet,Mori,42.551,17.072,27.111
2024-02-14T09:15:40,35.692089,139.7564,58.654,TunnelGrid,Ayame,45.446,16.673,26.598
2024-02-14T09:16:00,35.68861,139.760628,59.709,SubwayNet,Sora,43.775,16.888,26.834
2024-02-14T09:16:20,35.687993,139.756257,58.788,UQ Mobile,Hinode,45.495,16.863,27.74
2024-02-14T09:16:40,35.692583,139.756747,58.158,SubwayNet,Kiba,46.897,16.871,28.647
2024-02-14T09:17:00,35.69083,139.763704,59.332,UQ Mobile,Asahi,47.062,16.576,26.963
2024-02-14T09:17:20,35.687914,139.761084,57.567,UQ Mobile,Mori,51.415,16.204,27.043
2024-02-14T09:17:40,35.688303,139.756427,56.839,SubwayNet,Ayame,52.152,16.286,27.963
2024-02-14T09:18:00,35.689178,139.756838,57.015,SubwayNet,Sora,52.902,16.284,28.354
2024-02-14T09:18:20,35.691509,139.757437,55.681,TunnelGrid,Hinode,54.227,16.345,29.479
2024-02-14T09:18:40,35.693165,139.759675,55.697,SubwayNet,Kiba,55.465,16.238,29.407
2024-02-14T09:19:00,35.688805,139.763375,58.262,SubwayNet,Asahi,53.141,16.203,27.942
2024-02-14T09:19:20,35.687057,139.758616,56.63,TunnelGrid,Mori,54.622,16.181,28.571
2024-02-14T09:19:40,35.692424,139.761506,57.512,SubwayNet,Ayame,58.267,15.874,28.234
2024-02-14T09:20:00,35.691658,139.758582,56.929,TunnelGrid,Sora,57.078,16.226,30.178
2024-02-14T09:20:20,35.689558,139.758376,55.094,UQ Mobile,Hinode,57.584,16.199,30.247
2024-02-14T09:20:40,35.691817,139.756422,55.827,TunnelGrid,Kiba,60.007,15.851,28.902
2024-02-14T09:21:00,35.690391,139.759644,56.417,SubwayNet,Asahi,60.024,16.082,30.652
2024-02-14T09:21:20,35.693375,139.760485,55.889,UQ Mobile,Mori,60.438,15.902,29.496
2024-02-14T09:21:40,35.688855,139.763809,56.62,SubwayNet,Ayame,61.847,15.889,30.086
2024-02-14T09:22:00,35.693531,139.76248,55.328,UQ Mobile,Sora,60.967,15.895,29.704
2024-02-14T09:22:20,35.688925,139.758381,55.394,SubwayNet,Hinode,64.7,15.638,29.435
2024-02-14T09:22:40,35.689944,139.762852,55.669,TunnelGrid,Kiba,65.082,15.867,31.476
2024-02-14T09:23:00,35.687313,139.756754,54.951,UQ Mobile,Asahi,64.087,15.79,30.378
2024-02-14T09:23:20,35.686657,139.762569,56.275,TunnelGrid,Mori,64.036,15.76,30.113
2024-02-14T09:23:40,35.686179,139.760364,55.913,TunnelGrid,Ayame,63.95,15.903,31.219
2024-02-14T09:24:00,35.688324,139.759885,54.214,TunnelGrid,Sora,68.471,15.676,31.477
2024-02-14T09:24:20,35.692511,139.756935,54.644,UQ Mobile,Hinode,67.391,15.718,31.339
2024-02-14T09:24:40,35.692518,139.760703,54.035,UQ Mobile,Kiba,69.506,15.714,32.281
2024-02-14T09:25:00,35.693898,139.759863,54.359,TunnelGrid,Asahi,69.499,15.704,32.192
2024-02-14T09:25:20,35.693547,139.762409,54.448,SubwayNet,Mori,70.388,15.642,32.056
2024-02-14T09:25:40,35.687798,139.757973,54.572,SubwayNet,Ayame,70.278,15.694,32.462
2024-02-14T09:26:00,35.693492,139.757742,54.25,UQ Mobile,Sora,72.049,15.632,32.717
2024-02-14T09:26:20,35.692038,139.758267,55.27,SubwayNet,Hinode,71.11,15.543,31.492
2024-02-14T09:26:40,35.689994,139.757703,54.283,SubwayNet,Kiba,70.235,15.709,32.576
2024-02-14T09:27:00,35.689867,139.761281,53.522,TunnelGrid,Asahi,72.823,15.569,32.495
2024-02-14T09:27:20,35.692699,139.762451,55.135,TunnelGrid,Mori,71.297,15.576,31.872
2024-02-14T09:27:40,35.686602,139.758987,54.123,TunnelGrid,Ayame,70.83,15.657,32.394
2024-02-14T09:28:00,35.69006,139.759668,54.469,TunnelGrid,Sora,72.445,15.684,33.375
2024-02-14T09:28:20,35.687254,139.757991,53.755,TunnelGrid,Hinode,73.812,15.506,32.338
2024-02-14T09:28:40,35.687617,139.759688,52.495,SubwayNet,Kiba,74.825,15.621,33.878
2024-02-14T09:29:00,35.692767,139.757179,53.374,UQ Mobile,Asahi,72.176,15.82,34.484
2024-02-14T09:29:20,35.692734,139.763579,53.352,SubwayNet,Mori,75.876,15.641,34.548
2024-02-14T09:29:40,35.690696,139.762702,53.372,TunnelGrid,Ayame,73.332,15.78,34.668
2024-02-14T09:30:00,35.691282,139.763603,52.065,TunnelGrid,Sora,73.641,15.765,34.678
2024-02-14T09:30:20,35.690303,139.756162,51.802,UQ Mobile,Hinode,74.117,15.787,35.109
