time,lattitude,longtitude,connection_strength_data,provider,relay_chain_id,drone_altitude_m,relay_delay_ms,wind_shear_mps
2024-11-02T11:11:45,33.581694,130.423615,57.454,UQ Mobile,RC-03,136.192,11.0112,2.175
2024-11-02T11:12:00,33.576955,130.417834,56.916,UQ Mobile,RC-01,133.049,11.0173,2.068
2024-11-02T11:12:15,33.585656,130.427391,56.887,SkyMesh,RC-02,131.913,11.0353,2.255
2024-11-02T11:12:30,33.574537,130.414895,56.659,SkyMesh,RC-03,130.891,11.0495,2.089
2024-11-02T11:12:45,33.585541,130.424739,57.046,RelayWorks,RC-01,132.236,11.0784,2.433
2024-11-02T11:13:00,33.584047,130.418107,57.214,RelayWorks,RC-02,133.904,11.1052,2.297
2024-11-02T11:13:15,33.571554,130.420605,56.54,UQ Mobile,RC-03,128.58,11.0686,2.294
2024-11-02T11:13:30,33.581761,130.413227,56.563,SkyMesh,RC-01,128.882,11.074,2.278
2024-11-02T11:13:45,33.579152,130.417414,57.038,RelayWorks,RC-02,132.812,11.1046,2.257
2024-11-02T11:14:00,33.576009,130.426817,56.97,SkyMesh,RC-03,130.843,11.0811,2.623
2024-11-02T11:14:15,33.572495,130.417354,56.952,RelayWorks,RC-01,131.634,11.0755,2.405
2024-11-02T11:14:30,33.588201,130.416423,56.744,RelayWorks,RC-02,129.464,11.0404,2.516
2024-11-02T11:14:45,33.580656,130.412619,56.336,UQ Mobile,RC-03,125.533,10.9857,2.428
2024-11-02T11:15:00,33.57279,130.412194,56.668,UQ Mobile,RC-01,127.932,10.9789,2.693
2024-11-02T11:15:15,33.573096,130.426565,56.453,SkyMesh,RC-02,124.315,10.9171,2.811
2024-11-02T11:15:30,33.572493,130.412792,56.385,SkyMesh,RC-03,124.069,10.8788,2.637
2024-11-02T11:15:45,33.589861,130.42638,56.458,UQ Mobile,RC-01,124.471,10.8412,2.675
2024-11-02T11:16:00,33.571645,130.422358,56.605,UQ Mobile,RC-02,124.957,10.7999,2.849
2024-11-02T11:16:15,33.578606,130.418267,56.538,SkyMesh,RC-03,123.395,10.737,2.709
2024-11-02T11:16:30,33.585021,130.415547,56.616,SkyMesh,RC-01,121.536,10.6675,2.804
2024-11-02T11:16:45,33.582625,130.428467,56.872,RelayWorks,RC-02,124.03,10.63,2.973
2024-11-02T11:17:00,33.581122,130.425317,56.96,SkyMesh,RC-03,123.893,10.5667,2.831
2024-11-02T11:17:15,33.581672,130.413981,57.067,RelayWorks,RC-01,121.894,10.484,2.779
2024-11-02T11:17:30,33.576659,130.414478,57.306,UQ Mobile,RC-02,122.774,10.4216,2.797
2024-11-02T11:17:45,33.573486,130.413988,57.61,RelayWorks,RC-03,118.595,10.3136,2.896
2024-11-02T11:18:00,33.58669,130.41688,57.96,UQ Mobile,RC-01,117.556,10.2284,2.938
2024-11-02T11:18:15,33.580919,130.419183,58.376,SkyMesh,RC-02,114.922,10.1268,2.759
2024-11-02T11:18:30,33.581675,130.42958,58.78,UQ Mobile,RC-03,115.94,10.0527,2.964
2024-11-02T11:18:45,33.586809,130.423519,59.335,RelayWorks,RC-01,114.506,9.9555,3.063
2024-11-02T11:19:00,33.577043,130.417227,59.654,RelayWorks,RC-02,115.856,9.879,2.907
2024-11-02T11:19:15,33.573684,130.421688,60.086,RelayWorks,RC-03,117.339,9.8013,2.973
2024-11-02T11:19:30,33.579793,130.425611,60.99,RelayWorks,RC-01,112.206,9.6664,2.927
2024-11-02T11:19:45,33.588478,130.427038,61.494,RelayWorks,RC-02,113.098,9.5798,3.047
2024-11-02T11:20:00,33.581832,130.421309,62.083,SkyMesh,RC-03,112.947,9.483,3.062
2024-11-02T11:20:15,33.575948,130.425421,62.939,RelayWorks,RC-01,110.195,9.3632,2.979
2024-11-02T11:20:30,33.588419,130.422984,63.516,RelayWorks,RC-02,110.705,9.2694,3.168
2024-11-02T11:20:45,33.576216,130.425855,63.819,RelayWorks,RC-03,113.127,9.1908,3.076
2024-11-02T11:21:00,33.584541,130.429939,64.497,UQ Mobile,RC-01,112.241,9.0839,3.149
2024-11-02T11:21:15,33.584701,130.410699,65.682,RelayWorks,RC-02,106.912,8.9396,3.075
2024-11-02T11:21:30,33.577682,130.418174,66.121,UQ Mobile,RC-03,107.625,8.8455,3.161
2024-11-02T11:21:45,33.575424,130.419931,66.287,RelayWorks,RC-01,109.413,8.7606,2.864
2024-11-02T11:22:00,33.579796,130.424821,67.107,UQ Mobile,RC-02,106.397,8.636,2.819
2024-11-02T11:22:15,33.575217,130.416526,67.809,UQ Mobile,RC-03,104.913,8.5248,3.094
2024-11-02T11:22:30,33.573194,130.419991,68.079,SkyMesh,RC-01,104.937,8.427,2.882
2024-11-02T11:22:45,33.585021,130.425203,68.151,SkyMesh,RC-02,106.922,8.3466,3.013
2024-11-02T11:23:00,33.572638,130.415115,68.825,SkyMesh,RC-03,103.965,8.2265,3.137
2024-11-02T11:23:15,33.589223,130.411623,68.753,RelayWorks,RC-01,105.417,8.1447,2.948
2024-11-02T11:23:30,33.577939,130.412892,69.251,UQ Mobile,RC-02,102.376,8.0273,2.814
2024-11-02T11:23:45,33.58331,130.41802,69.0,SkyMesh,RC-03,105.185,7.9607,2.956
2024-11-02T11:24:00,33.580149,130.419356,69.668,SkyMesh,RC-01,100.725,7.8358,3.072
2024-11-02T11:24:15,33.582954,130.410649,69.758,UQ Mobile,RC-02,99.529,7.7406,2.89
2024-11-02T11:24:30,33.58906,130.423048,69.368,SkyMesh,RC-03,101.893,7.6778,2.955
2024-11-02T11:24:45,33.585046,130.413214,68.985,UQ Mobile,RC-01,103.727,7.6136,2.807
2024-11-02T11:25:00,33.573879,130.416235,69.558,RelayWorks,RC-02,98.272,7.4917,2.749
2024-11-02T11:25:15,33.576437,130.418879,69.125,SkyMesh,RC-03,100.588,7.4379,2.908
2024-11-02T11:25:30,33.587937,130.427979,69.341,SkyMesh,RC-01,97.719,7.3443,2.907
2024-11-02T11:25:45,33.574706,130.420055,69.09,RelayWorks,RC-02,97.837,7.2794,2.827
2024-11-02T11:26:00,33.582268,130.418421,68.971,SkyMesh,RC-03,96.943,7.2098,2.738
2024-11-02T11:26:15,33.586765,130.419735,68.3,SkyMesh,RC-01,100.712,7.1831,2.859
2024-11-02T11:26:30,33.571221,130.413679,68.611,RelayWorks,RC-02,96.723,7.0959,2.839
2024-11-02T11:26:45,33.572865,130.429259,68.458,RelayWorks,RC-03,95.849,7.0389,2.671
2024-11-02T11:27:00,33.588183,130.414246,68.257,UQ Mobile,RC-01,95.664,6.9921,2.614
2024-11-02T11:27:15,33.57509,130.416716,68.135,RelayWorks,RC-02,95.197,6.9474,2.61
2024-11-02T11:27:30,33.58816,130.421835,68.106,UQ Mobile,RC-03,94.806,6.908,2.808
2024-11-02T11:27:45,33.572304,130.416009,67.263,UQ Mobile,RC-01,99.293,6.9139,2.628
2024-11-02T11:28:00,33.573532,130.425342,67.238,RelayWorks,RC-02,98.43,6.88,2.624
2024-11-02T11:28:15,33.586323,130.429112,67.334,UQ Mobile,RC-03,95.963,6.8376,2.382
2024-11-02T11:28:30,33.57278,130.410559,67.629,UQ Mobile,RC-01,93.541,6.8005,2.423
2024-11-02T11:28:45,33.579404,130.421071,67.482,RelayWorks,RC-02,93.709,6.79,2.321
2024-11-02T11:29:00,33.576847,130.418597,67.262,UQ Mobile,RC-03,95.217,6.7955,2.395
2024-11-02T11:29:15,33.578991,130.411298,67.282,UQ Mobile,RC-01,95.648,6.7971,2.571
2024-11-02T11:29:30,33.585555,130.416273,66.941,UQ Mobile,RC-02,96.982,6.8112,2.256
2024-11-02T11:29:45,33.573186,130.415279,66.894,SkyMesh,RC-03,97.899,6.8268,2.312
2024-11-02T11:30:00,33.582668,130.415943,67.215,UQ Mobile,RC-01,95.113,6.8165,2.103
2024-11-02T11:30:15,33.570358,130.415366,67.181,SkyMesh,RC-02,95.935,6.8413,2.092
2024-11-02T11:30:30,33.576711,130.421218,67.546,UQ Mobile,RC-03,94.327,6.8507,2.113
2024-11-02T11:30:45,33.580061,130.412665,67.135,SkyMesh,RC-01,97.713,6.9065,2.012
2024-11-02T11:31:00,33.586175,130.42765,67.498,SkyMesh,RC-02,97.004,6.933,2.181
2024-11-02T11:31:15,33.574729,130.410851,67.815,UQ Mobile,RC-03,95.102,6.9542,1.982
2024-11-02T11:31:30,33.577563,130.429751,68.487,RelayWorks,RC-01,92.281,6.9724,2.027
2024-11-02T11:31:45,33.577047,130.415755,68.178,UQ Mobile,RC-02,95.092,7.042,1.929
2024-11-02T11:32:00,33.576546,130.426619,68.409,RelayWorks,RC-03,94.349,7.0863,1.792
2024-11-02T11:32:15,33.579982,130.424121,68.411,SkyMesh,RC-01,95.622,7.1517,1.766
2024-11-02T11:32:30,33.586129,130.415951,68.786,RelayWorks,RC-02,95.516,7.2097,1.955
2024-11-02T11:32:45,33.586144,130.411875,68.67,RelayWorks,RC-03,97.809,7.2917,1.979
2024-11-02T11:33:00,33.576786,130.426726,69.426,SkyMesh,RC-01,93.267,7.3205,1.731
2024-11-02T11:33:15,33.571559,130.428614,69.226,RelayWorks,RC-02,94.958,7.4049,1.592
2024-11-02T11:33:30,33.585026,130.429311,69.631,RelayWorks,RC-03,93.745,7.4686,1.611
2024-11-02T11:33:45,33.571661,130.423175,69.153,UQ Mobile,RC-01,97.644,7.5781,1.652
2024-11-02T11:34:00,33.572473,130.427937,69.729,RelayWorks,RC-02,94.204,7.6296,1.485
2024-11-02T11:34:15,33.577305,130.410584,69.045,UQ Mobile,RC-03,98.121,7.7453,1.385
2024-11-02T11:34:30,33.587545,130.423328,69.598,UQ Mobile,RC-01,96.124,7.8144,1.591
2024-11-02T11:34:45,33.5886,130.421837,69.442,RelayWorks,RC-02,96.859,7.9087,1.568
2024-11-02T11:35:00,33.573765,130.425037,68.733,RelayWorks,RC-03,99.793,8.0235,1.401
2024-11-02T11:35:15,33.579989,130.426986,68.372,SkyMesh,RC-01,99.889,8.1168,1.141
2024-11-02T11:35:30,33.577543,130.42327,68.166,RelayWorks,RC-02,100.437,8.2156,1.21
2024-11-02T11:35:45,33.570487,130.424394,68.623,RelayWorks,RC-03,97.559,8.2874,1.385
2024-11-02T11:36:00,33.581094,130.420856,67.778,UQ Mobile,RC-01,99.575,8.4013,1.171
2024-11-02T11:36:15,33.584294,130.424178,67.463,SkyMesh,RC-02,99.701,8.5005,1.215
2024-11-02T11:36:30,33.574997,130.418792,67.703,RelayWorks,RC-03,96.811,8.5754,1.256
2024-11-02T11:36:45,33.588386,130.422695,66.649,SkyMesh,RC-01,97.94,8.6844,0.819
2024-11-02T11:37:00,33.572049,130.420461,66.036,SkyMesh,RC-02,98.771,8.7912,0.843
2024-11-02T11:37:15,33.578318,130.420871,64.618,UQ Mobile,RC-03,103.185,8.928,0.774
2024-11-02T11:37:30,33.572235,130.425305,64.645,UQ Mobile,RC-01,100.959,9.0093,0.933
2024-11-02T11:37:45,33.572042,130.427917,63.875,RelayWorks,RC-02,101.197,9.1107,0.756
2024-11-02T11:38:00,33.580099,130.416108,62.804,UQ Mobile,RC-03,103.497,9.2285,0.686
2024-11-02T11:38:15,33.586372,130.42134,62.323,RelayWorks,RC-01,102.248,9.3159,0.551
2024-11-02T11:38:30,33.589742,130.426104,61.589,RelayWorks,RC-02,103.37,9.422,0.604
2024-11-02T11:38:45,33.572077,130.422518,60.438,SkyMesh,RC-03,105.619,9.5359,0.407
2024-11-02T11:39:00,33.578302,130.419778,60.06,UQ Mobile,RC-01,105.16,9.6257,0.509
2024-11-02T11:39:15,33.585943,130.413154,59.727,RelayWorks,RC-02,103.245,9.7015,0.378
2024-11-02T11:39:30,33.570937,130.416929,58.825,RelayWorks,RC-03,106.92,9.8218,0.59
2024-11-02T11:39:45,33.584389,130.428328,58.107,RelayWorks,RC-01,105.873,9.9004,0.184
2024-11-02T11:40:00,33.577058,130.413935,58.013,SkyMesh,RC-02,104.405,9.9729,0.298
2024-11-02T11:40:15,33.571883,130.424962,57.328,UQ Mobile,RC-03,106.546,10.0727,0.352
2024-11-02T11:40:30,33.574115,130.411156,56.665,SkyMesh,RC-01,108.154,10.1652,0.271
2024-11-02T11:40:45,33.573536,130.41743,56.373,SkyMesh,RC-02,105.765,10.2212,-0.021
2024-11-02T11:41:00,33.576104,130.4148,55.396,UQ Mobile,RC-03,111.854,10.3445,-0.001
2024-11-02T11:41:15,33.582923,130.425539,55.836,UQ Mobile,RC-01,106.784,10.3712,0.13
2024-11-02T11:41:30,33.57751,130.424853,54.887,UQ Mobile,RC-02,112.098,10.4808,-0.046
2024-11-02T11:41:45,33.587138,130.414378,54.987,UQ Mobile,RC-03,109.384,10.5196,-0.018
2024-11-02T11:42:00,33.581361,130.422064,54.341,UQ Mobile,RC-01,112.96,10.6069,-0.22
2024-11-02T11:42:15,33.583147,130.427309,54.437,SkyMesh,RC-02,111.787,10.6503,-0.091
2024-11-02T11:42:30,33.575549,130.417448,54.241,SkyMesh,RC-03,110.662,10.6899,-0.281
2024-11-02T11:42:45,33.579419,130.41666,54.057,RelayWorks,RC-01,113.362,10.757,-0.208
2024-11-02T11:43:00,33.582614,130.413807,54.015,RelayWorks,RC-02,111.795,10.7839,-0.292
2024-11-02T11:43:15,33.57052,130.419509,53.711,SkyMesh,RC-03,117.473,10.8666,-0.341
2024-11-02T11:43:30,33.570561,130.428715,53.863,SkyMesh,RC-01,113.365,10.8631,-0.285
2024-11-02T11:43:45,33.57993,130.423017,53.619,RelayWorks,RC-02,113.682,10.8916,-0.498
2024-11-02T11:44:00,33.584475,130.429759,53.386,RelayWorks,RC-03,119.491,10.961,-0.638
2024-11-02T11:44:15,33.583533,130.410669,53.366,RelayWorks,RC-01,115.445,10.9434,-0.677
2024-11-02T11:44:30,33.589693,130.423474,53.165,UQ Mobile,RC-02,116.775,10.9656,-0.86
2024-11-02T11:44:45,33.573372,130.42643,53.359,RelayWorks,RC-03,118.624,10.9872,-0.652
2024-11-02T11:45:00,33.577946,130.419747,53.171,RelayWorks,RC-01,119.226,10.9934,-0.855
2024-11-02T11:45:15,33.589455,130.424229,53.297,SkyMesh,RC-02,119.585,10.9925,-0.728
2024-11-02T11:45:30,33.577321,130.427395,53.178,RelayWorks,RC-03,123.267,11.0144,-0.992
2024-11-02T11:45:45,33.589354,130.412528,53.435,SkyMesh,RC-01,124.471,11.0107,-0.791
2024-11-02T11:46:00,33.586515,130.416085,53.112,UQ Mobile,RC-02,120.718,10.9607,-0.956
2024-11-02T11:46:15,33.58577,130.420264,53.316,RelayWorks,RC-03,125.08,10.9734,-0.962
2024-11-02T11:46:30,33.58883,130.421074,53.469,RelayWorks,RC-01,126.632,10.9579,-0.927
2024-11-02T11:46:45,33.575874,130.429065,53.087,SkyMesh,RC-02,123.808,10.9012,-1.153
2024-11-02T11:47:00,33.589429,130.419881,53.045,UQ Mobile,RC-03,124.725,10.871,-1.286
2024-11-02T11:47:15,33.584914,130.41676,53.421,SkyMesh,RC-01,127.35,10.8504,-1.11
2024-11-02T11:47:30,33.572299,130.416688,53.47,SkyMesh,RC-02,126.945,10.8002,-1.073
2024-11-02T11:47:45,33.581383,130.410789,53.13,RelayWorks,RC-03,125.709,10.7386,-1.445
2024-11-02T11:48:00,33.588238,130.415113,53.34,RelayWorks,RC-01,125.637,10.6825,-1.302
2024-11-02T11:48:15,33.589054,130.422669,53.888,UQ Mobile,RC-02,132.096,10.6768,-1.449
2024-11-02T11:48:30,33.576912,130.411919,53.761,RelayWorks,RC-03,129.754,10.5937,-1.474
2024-11-02T11:48:45,33.585544,130.422946,54.283,SkyMesh,RC-01,131.498,10.541,-1.256
2024-11-02T11:49:00,33.589817,130.427094,53.905,SkyMesh,RC-02,128.355,10.4439,-1.626
2024-11-02T11:49:15,33.58465,130.426568,54.502,SkyMesh,RC-03,132.222,10.4018,-1.606
2024-11-02T11:49:30,33.576476,130.415662,54.739,SkyMesh,RC-01,131.646,10.3194,-1.583
2024-11-02T11:49:45,33.586864,130.41342,55.298,UQ Mobile,RC-02,133.549,10.2546,-1.519
2024-11-02T11:50:00,33.579745,130.421623,55.589,RelayWorks,RC-03,133.098,10.1673,-1.539
2024-11-02T11:50:15,33.583725,130.417423,55.792,SkyMesh,RC-01,132.362,10.075,-1.693
2024-11-02T11:50:30,33.587346,130.426783,56.712,SkyMesh,RC-02,136.712,10.0227,-1.669
2024-11-02T11:50:45,33.581539,130.41123,57.354,SkyMesh,RC-03,138.045,9.943,-1.655
2024-11-02T11:51:00,33.576809,130.416857,57.88,SkyMesh,RC-01,137.536,9.846,-1.536
2024-11-02T11:51:15,33.587133,130.41788,57.872,UQ Mobile,RC-02,134.51,9.7263,-1.788
2024-11-02T11:51:30,33.572575,130.414599,58.668,SkyMesh,RC-03,136.178,9.6442,-1.707
2024-11-02T11:51:45,33.583913,130.419675,59.365,SkyMesh,RC-01,138.171,9.5635,-1.858
2024-11-02T11:52:00,33.585565,130.427462,60.136,RelayWorks,RC-02,138.252,9.4658,-1.63
2024-11-02T11:52:15,33.577714,130.416913,60.841,RelayWorks,RC-03,139.265,9.3752,-1.654
2024-11-02T11:52:30,33.581035,130.422361,61.257,SkyMesh,RC-01,139.3,9.2758,-1.9
2024-11-02T11:52:45,33.582672,130.424568,61.717,UQ Mobile,RC-02,137.002,9.1567,-1.682
2024-11-02T11:53:00,33.580999,130.425093,62.886,RelayWorks,RC-03,142.685,9.1041,-1.929
2024-11-02T11:53:15,33.586879,130.427714,62.983,SkyMesh,RC-01,138.415,8.9688,-1.72
2024-11-02T11:53:30,33.578372,130.421111,63.784,RelayWorks,RC-02,142.034,8.8996,-2.058
2024-11-02T11:53:45,33.582046,130.425551,63.916,RelayWorks,RC-03,138.964,8.7754,-1.925
2024-11-02T11:54:00,33.582362,130.415033,64.478,SkyMesh,RC-01,139.757,8.6844,-1.927
2024-11-02T11:54:15,33.581074,130.429342,65.094,SkyMesh,RC-02,140.401,8.5933,-1.776
2024-11-02T11:54:30,33.586013,130.423063,65.443,RelayWorks,RC-03,141.13,8.5044,-1.957
2024-11-02T11:54:45,33.582964,130.420291,65.94,SkyMesh,RC-01,142.364,8.4214,-2.001
2024-11-02T11:55:00,33.586364,130.420357,66.703,SkyMesh,RC-02,145.598,8.3569,-2.16
2024-11-02T11:55:15,33.585176,130.415533,67.201,SkyMesh,RC-03,145.6,8.2677,-1.785
2024-11-02T11:55:30,33.579125,130.424211,66.932,SkyMesh,RC-01,144.649,8.1729,-2.175
2024-11-02T11:55:45,33.586805,130.412224,67.43,UQ Mobile,RC-02,145.176,8.093,-1.807
2024-11-02T11:56:00,33.580705,130.412002,67.514,SkyMesh,RC-03,145.271,8.0122,-1.849
2024-11-02T11:56:15,33.576476,130.418212,67.39,UQ Mobile,RC-01,144.78,7.9296,-1.958
2024-11-02T11:56:30,33.588494,130.428192,66.939,SkyMesh,RC-02,142.535,7.8356,-1.964
2024-11-02T11:56:45,33.583355,130.424183,66.787,SkyMesh,RC-03,142.593,7.7641,-2.175
2024-11-02T11:57:00,33.578393,130.427791,66.572,RelayWorks,RC-01,141.562,7.6871,-2.1
2024-11-02T11:57:15,33.587356,130.428817,67.624,SkyMesh,RC-02,146.357,7.6624,-1.975
2024-11-02T11:57:30,33.588279,130.412408,67.451,SkyMesh,RC-03,145.857,7.5974,-1.944
2024-11-02T11:57:45,33.572609,130.424742,66.497,UQ Mobile,RC-01,142.467,7.5125,-2.086
2024-11-02T11:58:00,33.581647,130.42412,66.704,UQ Mobile,RC-02,143.268,7.4666,-1.879
2024-11-02T11:58:15,33.575205,130.421332,67.29,UQ Mobile,RC-03,146.832,7.4481,-2.064
2024-11-02T11:58:30,33.574549,130.424367,67.041,SkyMesh,RC-01,145.587,7.3939,-1.838
2024-11-02T11:58:45,33.576811,130.412745,67.221,SkyMesh,RC-02,146.59,7.363,-1.774
2024-11-02T11:59:00,33.58483,130.426862,66.097,UQ Mobile,RC-03,143.206,7.3002,-2.086
2024-11-02T11:59:15,33.583432,130.420718,65.984,SkyMesh,RC-01,143.132,7.2697,-2.083
2024-11-02T11:59:30,33.583196,130.428039,66.745,SkyMesh,RC-02,146.531,7.273,-2.037
2024-11-02T11:59:45,33.58176,130.427722,65.854,RelayWorks,RC-03,142.645,7.2204,-1.884
2024-11-02T12:00:00,33.575753,130.414363,65.614,UQ Mobile,RC-01,141.958,7.1994,-1.922
2024-11-02T12:00:15,33.570708,130.425317,66.43,SkyMesh,RC-02,145.845,7.2215,-2.022
2024-11-02T12:00:30,33.584989,130.419233,65.544,SkyMesh,RC-03,141.89,7.1832,-1.919
2024-11-02T12:00:45,33.589429,130.413577,66.149,UQ Mobile,RC-01,144.281,7.2028,-1.854
2024-11-02T12:01:00,33.580469,130.425709,65.693,SkyMesh,RC-02,141.543,7.1847,-1.635
2024-11-02T12:01:15,33.57846,130.422403,66.849,UQ Mobile,RC-03,146.798,7.2381,-1.807
2024-11-02T12:01:30,33.584179,130.428768,65.397,UQ Mobile,RC-01,140.725,7.2021,-1.905
2024-11-02T12:01:45,33.588494,130.421722,66.337,RelayWorks,RC-02,143.748,7.2468,-1.664
2024-11-02T12:02:00,33.575635,130.425357,65.534,SkyMesh,RC-03,140.632,7.2453,-1.902
2024-11-02T12:02:15,33.575001,130.426401,65.783,UQ Mobile,RC-01,140.921,7.2769,-1.782
2024-11-02T12:02:30,33.575539,130.417309,66.522,UQ Mobile,RC-02,143.75,7.3345,-1.789
2024-11-02T12:02:45,33.574607,130.422675,66.925,SkyMesh,RC-03,144.744,7.3814,-1.709
2024-11-02T12:03:00,33.584294,130.418443,67.115,UQ Mobile,RC-01,144.942,7.4262,-1.669
2024-11-02T12:03:15,33.587902,130.427135,66.004,RelayWorks,RC-02,139.466,7.4283,-1.707
2024-11-02T12:03:30,33.575737,130.418916,66.649,SkyMesh,RC-03,141.945,7.5009,-1.697
2024-11-02T12:03:45,33.580001,130.423707,66.434,SkyMesh,RC-01,140.464,7.5447,-1.715
2024-11-02T12:04:00,33.573912,130.417235,66.396,UQ Mobile,RC-02,138.142,7.5856,-1.33
2024-11-02T12:04:15,33.584121,130.429825,66.992,SkyMesh,RC-03,141.094,7.6744,-1.406
2024-11-02T12:04:30,33.58616,130.4104,66.43,SkyMesh,RC-01,138.636,7.7218,-1.589
2024-11-02T12:04:45,33.572122,130.424989,66.739,RelayWorks,RC-02,138.954,7.796,-1.336
2024-11-02T12:05:00,33.571405,130.417097,67.075,RelayWorks,RC-03,141.586,7.8928,-1.532
2024-11-02T12:05:15,33.579726,130.414563,66.286,UQ Mobile,RC-01,137.008,7.9328,-1.464
2024-11-02T12:05:30,33.579598,130.428415,66.663,SkyMesh,RC-02,138.77,8.0286,-1.292
2024-11-02T12:05:45,33.58591,130.415723,66.421,UQ Mobile,RC-03,137.152,8.0991,-1.148
2024-11-02T12:06:00,33.586603,130.417892,65.922,UQ Mobile,RC-01,134.874,8.1667,-1.175
2024-11-02T12:06:15,33.58889,130.413597,65.935,RelayWorks,RC-02,135.032,8.2569,-0.978
2024-11-02T12:06:30,33.578756,130.424628,66.072,RelayWorks,RC-03,137.388,8.3677,-0.922
2024-11-02T12:06:45,33.574807,130.416071,65.544,RelayWorks,RC-01,137.483,8.4616,-1.191
2024-11-02T12:07:00,33.582229,130.424576,65.062,RelayWorks,RC-02,134.058,8.5278,-0.868
2024-11-02T12:07:15,33.588353,130.428592,64.601,RelayWorks,RC-03,135.632,8.6372,-1.153
2024-11-02T12:07:30,33.571296,130.412497,64.277,UQ Mobile,RC-01,134.625,8.7263,-0.908
2024-11-02T12:07:45,33.583388,130.423623,63.697,UQ Mobile,RC-02,133.23,8.8131,-0.872
2024-11-02T12:08:00,33.577785,130.4279,63.391,SkyMesh,RC-03,133.725,8.9165,-0.714
2024-11-02T12:08:15,33.570756,130.421253,62.66,RelayWorks,RC-01,132.711,9.0077,-0.82
2024-11-02T12:08:30,33.573357,130.41382,62.227,UQ Mobile,RC-02,131.285,9.0958,-0.567
2024-11-02T12:08:45,33.581767,130.42262,61.567,UQ Mobile,RC-03,130.604,9.1901,-0.602
2024-11-02T12:09:00,33.579296,130.415289,60.596,UQ Mobile,RC-01,127.24,9.2618,-0.814
2024-11-02T12:09:15,33.574642,130.426566,60.438,SkyMesh,RC-02,129.607,9.3807,-0.486
2024-11-02T12:09:30,33.581163,130.429226,60.033,UQ Mobile,RC-03,130.907,9.49,-0.382
2024-11-02T12:09:45,33.572825,130.423439,59.13,RelayWorks,RC-01,125.42,9.5417,-0.448
2024-11-02T12:10:00,33.570087,130.42643,58.655,SkyMesh,RC-02,126.156,9.644,-0.372
2024-11-02T12:10:15,33.588867,130.417531,58.262,UQ Mobile,RC-03,126.257,9.7396,-0.22
2024-11-02T12:10:30,33.589277,130.422908,57.633,RelayWorks,RC-01,127.561,9.8435,-0.38
2024-11-02T12:10:45,33.570737,130.424345,57.307,SkyMesh,RC-02,124.152,9.9061,-0.107
2024-11-02T12:11:00,33.589127,130.418232,56.887,RelayWorks,RC-03,121.282,9.9711,-0.054
2024-11-02T12:11:15,33.580597,130.422996,56.437,RelayWorks,RC-01,125.174,10.09,-0.118
2024-11-02T12:11:30,33.588663,130.422181,56.038,SkyMesh,RC-02,121.467,10.143,-0.078
2024-11-02T12:11:45,33.577136,130.429308,55.662,SkyMesh,RC-03,119.778,10.2099,-0.115
2024-11-02T12:12:00,33.583772,130.415071,55.476,UQ Mobile,RC-01,121.418,10.3016,0.026
2024-11-02T12:12:15,33.573668,130.423562,55.302,RelayWorks,RC-02,122.376,10.3844,0.116
2024-11-02T12:12:30,33.577736,130.422844,55.119,SkyMesh,RC-03,121.39,10.4475,0.179
2024-11-02T12:12:45,33.577633,130.418092,54.894,RelayWorks,RC-01,118.754,10.4934,0.149
2024-11-02T12:13:00,33.584999,130.428412,54.875,UQ Mobile,RC-02,117.048,10.5432,0.27
2024-11-02T12:13:15,33.588216,130.418434,54.575,UQ Mobile,RC-03,116.906,10.6021,0.113
2024-11-02T12:13:30,33.573922,130.421248,54.717,RelayWorks,RC-01,118.789,10.6738,0.406
2024-11-02T12:13:45,33.577667,130.423201,54.588,RelayWorks,RC-02,115.261,10.6962,0.291
2024-11-02T12:14:00,33.575985,130.424992,54.787,UQ Mobile,RC-03,115.664,10.7471,0.586
2024-11-02T12:14:15,33.58929,130.420179,54.71,SkyMesh,RC-01,112.772,10.766,0.433
2024-11-02T12:14:30,33.572723,130.418161,54.755,UQ Mobile,RC-02,116.155,10.8327,0.671
2024-11-02T12:14:45,33.570626,130.413345,54.957,SkyMesh,RC-03,110.63,10.8204,0.626
2024-11-02T12:15:00,33.58308,130.420608,54.926,UQ Mobile,RC-01,112.382,10.8641,0.744
2024-11-02T12:15:15,33.572494,130.423655,54.806,UQ Mobile,RC-02,111.754,10.8831,0.598
2024-11-02T12:15:30,33.573982,130.418296,54.991,UQ Mobile,RC-03,111.659,10.9017,0.798
2024-11-02T12:15:45,33.578752,130.423684,54.879,RelayWorks,RC-01,113.072,10.9279,0.77
2024-11-02T12:16:00,33.582475,130.424879,55.266,UQ Mobile,RC-02,110.887,10.9192,1.052
2024-11-02T12:16:15,33.570079,130.42622,55.352,UQ Mobile,RC-03,107.879,10.8986,0.875
2024-11-02T12:16:30,33.573861,130.417725,55.343,UQ Mobile,RC-01,108.345,10.902,0.913
2024-11-02T12:16:45,33.571953,130.415381,55.478,RelayWorks,RC-02,108.409,10.897,1.062
2024-11-02T12:17:00,33.585122,130.428875,55.693,RelayWorks,RC-03,107.225,10.8766,1.164
2024-11-02T12:17:15,33.571965,130.412511,55.505,UQ Mobile,RC-01,109.078,10.8766,1.14
2024-11-02T12:17:30,33.573347,130.428933,55.81,RelayWorks,RC-02,106.355,10.8336,1.154
